@relation Vehicle.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute class {opel,van,saab,bus}

@data
0.34783,0.42308,0.5,0.0917,0.07692,0.15094,0.28758,0.51429,0.25,0.47143,0.17368,0.20144,0.42138,0.22368,0.54545,0.29268,0.26667,0.4,van
0.56522,0.69231,0.66667,0.36681,0.16484,0.0566,0.59477,0.17143,0.5,0.57143,0.48421,0.52878,0.69182,0.23684,0.36364,0.63415,0.5,0.3,bus
0.52174,0.46154,0.70833,0.24891,0.17582,0.15094,0.2549,0.54286,0.16667,0.42857,0.18947,0.17986,0.38994,0.07895,0.81818,0.4878,0.7,0.8,van
0.30435,0.30769,0.45833,0.23581,0.18681,0.09434,0.2549,0.51429,0.16667,0.28571,0.23684,0.18825,0.27044,0.18421,0.13636,0.19512,0.46667,0.43333,bus
0.34783,0.26923,0.44444,0.22271,0.17582,0.09434,0.22222,0.54286,0.16667,0.24286,0.23684,0.16427,0.22642,0.17105,0.18182,0.2439,0.53333,0.5,bus
0.28261,0.26923,0.48611,0.18341,0.16484,0.07547,0.18301,0.62857,0.08333,0.24286,0.14737,0.1271,0.33333,0.17105,0.13636,0.5122,0.23333,0.3,opel
0.21739,0.15385,0.19444,0.1179,0.15385,0.03774,0.15033,0.68571,0.08333,0.12857,0.11579,0.10432,0.20126,0.34211,0.13636,0.14634,0.13333,0.06667,saab
0.63043,0.80769,0.84722,0.37555,0.12088,0.15094,0.71895,0.11429,0.66667,0.75714,0.49474,0.65228,0.59119,0.15789,0.59091,0.14634,0.43333,0.56667,opel
0.56522,0.84615,0.84722,0.50218,0.23077,0.15094,0.73203,0.11429,0.66667,0.85714,0.51579,0.66307,0.65409,0.19737,0.5,0.4878,0.36667,0.5,opel
0.6087,0.80769,0.91667,0.36681,0.10989,0.09434,0.81046,0.05714,0.75,0.65714,0.66316,0.77818,0.90566,0.28947,0.27273,0.34146,0.3,0.13333,bus
0.95652,0.73077,0.97222,0.54148,0.1978,0.18868,0.65359,0.14286,0.58333,0.64286,0.51579,0.58034,0.69811,0.09211,0.95455,0.60976,0.6,0.8,saab
0.32609,0.42308,0.51389,0.27511,0.13187,0.07547,0.2549,0.51429,0.16667,0.38571,0.23684,0.19065,0.42767,0.06579,0.40909,0.29268,0.86667,0.9,opel
0.47826,0.42308,0.61111,0.23581,0.16484,0.15094,0.21569,0.57143,0.16667,0.42857,0.17368,0.15348,0.35849,0.06579,0.45455,0.14634,0.76667,0.83333,van
0.34783,0.26923,0.40278,0.18777,0.12088,0.07547,0.13072,0.68571,0.08333,0.27143,0.13158,0.09113,0.26415,0.02632,0.72727,0.14634,0.9,0.93333,opel
0.52174,0.5,0.84722,0.46288,0.20879,0.11321,0.52288,0.25714,0.41667,0.47143,0.41053,0.43405,0.37736,0.09211,0.04545,0.78049,0.5,0.63333,opel
0.32609,0.19231,0.25,0.1441,0.14286,0.0566,0.23529,0.57143,0.16667,0.18571,0.17368,0.16187,0.30189,0.35526,0.54545,0,0.13333,0.06667,saab
0.3913,0.5,0.52778,0.19214,0.15385,0.13208,0.22876,0.54286,0.16667,0.48571,0.2,0.16667,0.56604,0.14474,0.59091,0.26829,0.43333,0.63333,van
0.17391,0.53846,0.40278,0.18341,0.18681,0.07547,0.2549,0.51429,0.16667,0.41429,0.21579,0.18705,0.54088,0.21053,0.22727,0,0.23333,0.23333,bus
0.54348,0.65385,0.69444,0.38428,0.17582,0.13208,0.42484,0.31429,0.33333,0.52857,0.34211,0.34532,0.55346,0.07895,0.45455,0.02439,0.56667,0.66667,saab
0.43478,0.34615,0.66667,0.36681,0.16484,0.15094,0.46405,0.28571,0.33333,0.32857,0.41053,0.38369,0.37107,0.14474,0.13636,0.29268,0.43333,0.53333,opel
0.3913,0.46154,0.5,0.29258,0.24176,0.09434,0.24837,0.51429,0.16667,0.37143,0.21053,0.18705,0.44025,0.13158,0.54545,0.02439,0.63333,0.66667,bus
0.78261,0.61538,0.95833,0.38865,0.13187,0.15094,0.62092,0.17143,0.58333,0.54286,0.5,0.54077,0.65409,0.14474,0.59091,0.7561,0.5,0.7,saab
0.30435,0.46154,0.58333,0.26201,0.14286,0.11321,0.28758,0.45714,0.16667,0.37143,0.26842,0.21823,0.40881,0.14474,0.09091,0.04878,0.46667,0.5,opel
0.58696,0.61538,0.77778,0.44541,0.17582,0.13208,0.48366,0.25714,0.41667,0.54286,0.37895,0.40168,0.42138,0.03947,0.13636,0.12195,0.7,0.8,opel
0.76087,0.73077,0.95833,0.34061,0.08791,0.18868,0.67974,0.14286,0.58333,0.75714,0.52105,0.60312,0.66038,0.17105,0.45455,0.68293,0.43333,0.66667,saab
0.6087,0.5,0.90278,0.39738,0.15385,0.15094,0.56209,0.22857,0.5,0.45714,0.43684,0.47242,0.54088,0.09211,0.31818,0.92683,0.53333,0.8,saab
0.47826,0.53846,0.56944,0.31441,0.13187,0.09434,0.36601,0.37143,0.25,0.48571,0.34737,0.28897,0.47799,0.10526,0.18182,0.09756,0.5,0.56667,saab
0.34783,0.53846,0.625,0.18777,0.12088,0.15094,0.26797,0.51429,0.16667,0.47143,0.23684,0.19784,0.48428,0.19737,0.59091,0.17073,0.33333,0.53333,van
0.30435,0.46154,0.51389,0.21397,0.13187,0.09434,0.27451,0.51429,0.16667,0.38571,0.26842,0.19904,0.39623,0.21053,0.68182,0.34146,0.26667,0.26667,opel
0.76087,0.80769,0.90278,0.43231,0.16484,0.16981,0.58824,0.2,0.5,0.65714,0.45263,0.50839,0.79245,0.11842,0.54545,0.07317,0.46667,0.63333,saab
0.36957,0.53846,0.625,0.19651,0.14286,0.15094,0.28105,0.48571,0.16667,0.52857,0.25789,0.20504,0.48428,0.21053,0.04545,0.12195,0.3,0.5,van
0.19565,0.15385,0.26389,0.131,0.17582,0.09434,0.15033,0.71429,0.08333,0.14286,0.11053,0.09592,0.21384,0.30263,0.5,0.58537,0.1,0.13333,saab
0.23913,0.46154,0.38889,0.19214,0.18681,0.07547,0.22222,0.57143,0.16667,0.34286,0.2,0.15947,0.44654,0.21053,0.22727,0.02439,0.23333,0.2,bus
0.34783,0.53846,0.56944,0.22707,0.10989,0.11321,0.32026,0.42857,0.25,0.44286,0.3,0.2446,0.55346,0.17105,0.40909,0.36585,0.36667,0.4,opel
0.5,0.30769,0.51389,0.31878,0.18681,0.0566,0.42484,0.28571,0.33333,0.22857,0.39474,0.36091,0.24528,0.19737,0,0.09756,0.66667,0.56667,bus
0.52174,0.46154,0.44444,0.36245,0.26374,0.0566,0.32026,0.4,0.25,0.37143,0.25263,0.25779,0.48428,0.14474,0.31818,0.17073,0.66667,0.73333,bus
0.52174,0.53846,0.65278,0.26201,0.18681,0.13208,0.28758,0.48571,0.25,0.44286,0.22632,0.20983,0.45912,0.11842,0.04545,0.31707,0.53333,0.7,van
0.5,0.53846,0.51389,0.43668,0.27473,0.07547,0.35948,0.34286,0.25,0.45714,0.30526,0.29376,0.45912,0.13158,0.27273,0.39024,0.76667,0.73333,bus
0.30435,0.11538,0.18056,0.05677,0.12088,0.03774,0.03922,0.88571,0,0.1,0.04211,0.02518,0.18239,0.34211,0.40909,0.36585,0.13333,0.06667,van
0.78261,0.73077,0.76389,0.37118,0.12088,0.03774,0.75163,0.08571,0.66667,0.57143,0.69474,0.70983,0.67925,0.30263,0,0.46341,0.36667,0.16667,bus
0.3913,0.23077,0.51389,0.21397,0.13187,0.11321,0.17647,0.62857,0.08333,0.3,0.15263,0.1259,0.08805,0.03947,0.36364,0.41463,0.83333,0.93333,van
0.5,0.65385,0.75,0.48472,0.21978,0.13208,0.4902,0.25714,0.41667,0.57143,0.44211,0.40887,0.66038,0.10526,0.36364,0.14634,0.56667,0.66667,saab
0.32609,0.07692,0.27778,0.17031,0.13187,0.09434,0.10458,0.74286,0.08333,0.15714,0.08947,0.07434,0,0.03947,0.04545,0.14634,0.86667,0.93333,van
0.80435,0.5,0.83333,0.40611,0.15385,0.13208,0.52941,0.22857,0.41667,0.44286,0.41579,0.45204,0.32075,0.07895,0.5,0.17073,0.6,0.73333,saab
0.30435,0.30769,0.36111,0.15721,0.12088,0.07547,0.23529,0.57143,0.16667,0.25714,0.17895,0.16067,0.43396,0.26316,0.86364,0.04878,0.16667,0.13333,saab
0.34783,0.53846,0.59722,0.28384,0.15385,0.11321,0.33987,0.4,0.25,0.45714,0.31053,0.26139,0.50943,0.17105,0.31818,0.2439,0.36667,0.4,saab
0.36957,0.38462,0.44444,0.23144,0.18681,0.11321,0.15686,0.65714,0.08333,0.38571,0.14737,0.11391,0.36478,0.06579,0.18182,0.14634,0.83333,0.93333,van
0.36957,0.53846,0.625,0.24891,0.18681,0.15094,0.33333,0.45714,0.25,0.6,0.24737,0.2458,0.47799,0.18421,0.40909,0,0.3,0.46667,van
0.63043,0.38462,0.77778,0.40611,0.17582,0.15094,0.47712,0.28571,0.41667,0.34286,0.37895,0.39448,0.18868,0.07895,0.36364,0.29268,0.63333,0.76667,opel
0.80435,0.76923,0.88889,0.51965,0.20879,0.15094,0.64706,0.17143,0.58333,0.65714,0.48947,0.56954,0.63522,0.10526,0.22727,0.39024,0.46667,0.73333,saab
0.45652,0.5,0.70833,0.31004,0.25275,0.18868,0.29412,0.48571,0.25,0.52857,0.22105,0.20863,0.52201,0.13158,0.68182,0.5122,0.46667,0.63333,van
0.26087,0.42308,0.36111,0.0917,0.12088,0.07547,0.23529,0.54286,0.16667,0.38571,0.21053,0.16667,0.47799,0.32895,0.36364,0.02439,0.13333,0.06667,bus
0.47826,0.69231,0.77778,0.40175,0.17582,0.13208,0.5098,0.25714,0.41667,0.61429,0.41053,0.43046,0.79245,0.11842,0.59091,0,0.5,0.56667,opel
0.65217,0.30769,0.59722,0.39301,0.17582,0.13208,0.41176,0.34286,0.33333,0.34286,0.36316,0.32494,0.18239,0.07895,0.31818,0.73171,0.7,0.83333,opel
0.52174,0.53846,0.66667,0.34498,0.14286,0.09434,0.55556,0.2,0.5,0.42857,0.44211,0.494,0.57862,0.19737,0.36364,0,0.53333,0.33333,bus
0.3913,0.07692,0.36111,0.24017,0.13187,0.09434,0.22876,0.54286,0.16667,0.18571,0.20526,0.16547,0.08805,0.06579,0.04545,0.02439,0.7,0.73333,opel
0.41304,0.15385,0.55556,0.33188,0.21978,0.11321,0.27451,0.48571,0.16667,0.15714,0.26316,0.20264,0.22013,0.13158,0.27273,0.21951,0.46667,0.46667,saab
0.58696,0.96154,0.95833,0.55022,0.25275,0.16981,0.7451,0.11429,0.66667,0.91429,0.54737,0.68106,0.61635,0.17105,0,0.31707,0.36667,0.56667,opel
0.19565,0.38462,0.45833,0.23581,0.23077,0.09434,0.2549,0.51429,0.16667,0.38571,0.26842,0.18345,0.40252,0.27632,0.09091,0.41463,0.23333,0.23333,bus
0.69565,0.69231,0.55556,0.44978,0.26374,0.07547,0.54248,0.2,0.41667,0.58571,0.44211,0.47362,0.49686,0.21053,0.27273,0.4878,0.6,0.43333,bus
0.28261,0.46154,0.41667,0.0786,0.0989,0.09434,0.23529,0.54286,0.16667,0.37143,0.21053,0.16787,0.48428,0.32895,0.40909,0.12195,0.13333,0.06667,bus
0.34783,0.30769,0.5,0.34498,0.28571,0.09434,0.29412,0.45714,0.16667,0.25714,0.26842,0.22662,0.27673,0.19737,0.36364,0.29268,0.5,0.46667,bus
0.47826,0.5,0.5,0.25328,0.20879,0.16981,0.3268,0.45714,0.25,0.52857,0.23684,0.23621,0.39623,0.19737,0.36364,0.09756,0.26667,0.4,van
0.5,0.5,0.41667,0.39301,0.25275,0.07547,0.35948,0.37143,0.25,0.42857,0.27895,0.29137,0.38994,0.13158,0.77273,0.2439,0.8,0.73333,bus
0.36957,0.5,0.45833,0.1441,0.12088,0.16981,0.32026,0.48571,0.25,0.57143,0.21053,0.22662,0.48428,0.22368,0,0.21951,0.2,0.4,van
0.80435,0.88462,0.95833,0.41485,0.10989,0.0566,0.9085,0.02857,0.83333,0.72857,0.74737,0.89209,1,0.30263,0.5,0.2439,0.23333,0.06667,bus
0.56522,0.19231,0.47222,0.34934,0.20879,0.07547,0.33987,0.37143,0.25,0.18571,0.33158,0.27578,0.1761,0.15789,0.09091,0.53659,0.8,0.7,bus
0.26087,0.34615,0.36111,0.06987,0.06593,0.09434,0.24183,0.57143,0.16667,0.35714,0.20526,0.16427,0.32075,0.34211,0.45455,0.17073,0.13333,0.03333,bus
0.32609,0.26923,0.40278,0.18341,0.13187,0.09434,0.11765,0.71429,0.08333,0.22857,0.08947,0.08153,0.22013,0.06579,0.04545,0.02439,0.56667,0.63333,opel
0.71739,0.92308,0.93056,0.57205,0.21978,0.07547,0.98039,0,0.91667,0.75714,0.81579,0.96283,0.94969,0.35526,0.40909,0.7561,0.13333,0.1,bus
0.34783,0.07692,0.16667,0.07424,0.10989,0.03774,0.06536,0.82857,0,0.1,0.04737,0.04317,0.1195,0.30263,0.22727,0.31707,0.16667,0.1,saab
0.69565,0.69231,0.90278,0.40611,0.14286,0.16981,0.51634,0.25714,0.41667,0.62857,0.40526,0.43285,0.53459,0.06579,0.81818,0.09756,0.66667,0.8,saab
0.45652,0.26923,0.625,0.35808,0.16484,0.13208,0.37255,0.37143,0.25,0.3,0.28421,0.29496,0.15094,0.02632,0.09091,0.21951,0.8,0.96667,saab
0.28261,0.46154,0.43056,0.28821,0.25275,0.07547,0.22222,0.54286,0.16667,0.4,0.22105,0.16427,0.50314,0.15789,0.45455,0.19512,0.36667,0.33333,bus
0.76087,0.69231,0.83333,0.44541,0.17582,0.15094,0.54902,0.22857,0.5,0.58571,0.44211,0.47002,0.57862,0.07895,0.31818,0.39024,0.6,0.8,saab
0.36957,0.5,0.48611,0.12664,0.08791,0.16981,0.31373,0.48571,0.25,0.61429,0.22632,0.22182,0.38994,0.23684,0,0.39024,0.2,0.36667,van
0.58696,0.38462,0.72222,0.40611,0.16484,0.15094,0.44444,0.28571,0.33333,0.35714,0.36842,0.36571,0.27673,0.06579,0.27273,0.21951,0.63333,0.8,saab
0.41304,0.30769,0.36111,0.0917,0.05495,0.09434,0.17647,0.68571,0.08333,0.35714,0.15789,0.10911,0.32704,0.28947,0.31818,0.46341,0.2,0.1,van
0.34783,0.19231,0.58333,0.22707,0.13187,0.11321,0.26797,0.48571,0.16667,0.15714,0.25789,0.20024,0.1761,0.14474,0.04545,0.02439,0.36667,0.36667,saab
0.41304,0.15385,0.48611,0.34934,0.25275,0.07547,0.27451,0.45714,0.16667,0.18571,0.28421,0.21463,0.11321,0.15789,0,0.09756,0.73333,0.7,bus
0.21739,0.34615,0.43056,0.20961,0.18681,0.09434,0.24183,0.54286,0.16667,0.34286,0.22105,0.17626,0.30818,0.19737,0.09091,0.04878,0.26667,0.3,bus
0.43478,0.53846,0.59722,0.26638,0.14286,0.09434,0.35948,0.4,0.25,0.41429,0.35263,0.27938,0.57862,0.18421,0.54545,0.09756,0.36667,0.36667,opel
0.71739,0.76923,0.80556,0.38428,0.12088,0.16981,0.68627,0.14286,0.58333,0.68571,0.51579,0.61031,0.51572,0.15789,0.5,0.58537,0.4,0.56667,opel
0.76087,0.61538,0.875,0.41921,0.16484,0.15094,0.61438,0.17143,0.5,0.52857,0.51053,0.54077,0.66667,0.17105,0.27273,0.39024,0.43333,0.56667,saab
0.5,0.57692,0.59722,0.31878,0.13187,0.11321,0.38562,0.37143,0.33333,0.48571,0.34211,0.30456,0.54717,0.10526,0.68182,0,0.63333,0.66667,opel
0.43478,0.38462,0.52778,0.25328,0.18681,0.11321,0.1634,0.62857,0.08333,0.38571,0.13684,0.11631,0.31447,0.05263,0.77273,0.29268,0.9,0.96667,van
0.56522,0.73077,0.88889,0.31878,0.08791,0.15094,0.64052,0.17143,0.58333,0.68571,0.46842,0.56715,0.66667,0.18421,0.13636,0.04878,0.36667,0.43333,opel
0.80435,0.80769,0.86111,0.42358,0.18681,0.16981,0.66013,0.14286,0.58333,0.75714,0.48421,0.58153,0.7044,0.18421,0.77273,0.39024,0.4,0.56667,saab
0.19565,0.38462,0.41667,0.63755,0.63736,1,0.17647,0.62857,0.08333,0.38571,0.53158,0.1259,0.39623,0.52632,0.18182,0.21951,0.46667,0.6,van
0.41304,0.07692,0.25,0.13974,0.12088,0.07547,0.06536,0.82857,0,0.2,0.06316,0.04556,0.04403,0.06579,0.27273,0.41463,0.7,0.73333,van
0.45652,0.61538,0.58333,0.1441,0.0989,0.15094,0.30719,0.48571,0.25,0.6,0.24211,0.21942,0.48428,0.22368,0.45455,0.17073,0.23333,0.36667,van
0.47826,0.34615,0.77778,0.40611,0.1978,0.13208,0.43137,0.31429,0.33333,0.32857,0.36316,0.34772,0.25157,0.10526,0.04545,0.70732,0.56667,0.63333,opel
0.63043,0.80769,0.80556,0.42358,0.15385,0.07547,0.73856,0.08571,0.66667,0.67143,0.61053,0.69784,0.7673,0.26316,0.40909,0.34146,0.4,0.2,bus
0.58696,0.80769,0.86111,0.44541,0.1978,0.15094,0.56209,0.2,0.5,0.65714,0.49474,0.48321,0.8239,0.17105,0.18182,0.26829,0.36667,0.5,saab
0.69565,0.46154,0.83333,0.39738,0.15385,0.15094,0.56209,0.2,0.5,0.44286,0.44211,0.48201,0.48428,0.10526,0.36364,0.12195,0.53333,0.63333,saab
0.73913,0.76923,0.94444,0.46725,0.17582,0.16981,0.69935,0.14286,0.66667,0.71429,0.51579,0.6235,0.55975,0.13158,0.45455,0.5122,0.46667,0.73333,saab
0.45652,0.42308,0.41667,0.35808,0.27473,0.11321,0.26797,0.45714,0.16667,0.37143,0.21579,0.21223,0.43396,0.10526,0.31818,0.04878,0.76667,0.83333,bus
0.58696,0.73077,0.95833,0.52838,0.23077,0.15094,0.71895,0.11429,0.66667,0.67143,0.58421,0.65588,0.61635,0.18421,0.31818,0.68293,0.4,0.6,opel
0.52174,0.30769,0.66667,0.34934,0.13187,0.13208,0.41176,0.34286,0.33333,0.31429,0.32632,0.32974,0.23899,0.05263,0.04545,0.12195,0.66667,0.8,saab
0.5,0.5,0.47222,0.42795,0.2967,0.0566,0.33333,0.37143,0.25,0.44286,0.28947,0.26859,0.51572,0.14474,0.31818,0.19512,0.66667,0.63333,bus
0.67391,0.73077,0.97222,0.29694,0.06593,0.15094,0.69935,0.11429,0.66667,0.68571,0.55263,0.63189,0.68553,0.19737,0.45455,0.68293,0.4,0.56667,opel
0.67391,0.76923,0.84722,0.41485,0.1978,0.16981,0.66013,0.14286,0.58333,0.71429,0.45263,0.57914,0.7044,0.17105,0.54545,0.29268,0.36667,0.56667,saab
0.3913,0.19231,0.5,0.29694,0.15385,0.11321,0.35948,0.4,0.25,0.22857,0.34737,0.27698,0.22642,0.15789,0,0.68293,0.43333,0.56667,opel
0.69565,0.80769,0.94444,0.56769,0.25275,0.18868,0.6732,0.14286,0.58333,0.71429,0.50526,0.60312,0.74843,0.11842,0.18182,0.53659,0.43333,0.66667,saab
0.45652,0.46154,0.625,0.25764,0.23077,0.15094,0.29412,0.51429,0.25,0.54286,0.21053,0.20743,0.42138,0.18421,0.77273,0.26829,0.36667,0.46667,van
0.69565,0.5,0.83333,0.39738,0.15385,0.13208,0.52941,0.22857,0.41667,0.45714,0.40526,0.44724,0.32704,0.07895,0.22727,0.21951,0.6,0.7,opel
0.45652,0.46154,0.625,0.24454,0.17582,0.15094,0.30065,0.48571,0.25,0.55714,0.23158,0.21942,0.33333,0.11842,0.04545,0.14634,0.43333,0.6,van
0.3913,0.15385,0.5,0.14847,0.08791,0.11321,0.13072,0.71429,0.08333,0.24286,0.14211,0.08633,0.09434,0.13158,0,0.29268,0.5,0.36667,van
0.63043,0.57692,0.90278,0.48035,0.18681,0.15094,0.5817,0.2,0.5,0.48571,0.44211,0.4988,0.43396,0.06579,0,0.60976,0.53333,0.76667,saab
0.5,0.42308,0.38889,0.37555,0.25275,0.09434,0.28105,0.42857,0.16667,0.38571,0.25789,0.22542,0.35849,0.10526,0.22727,0.17073,0.86667,0.83333,bus
0.26087,0.11538,0.44444,0.10044,0.0989,0.09434,0.09804,0.8,0.08333,0.1,0.07368,0.05875,0.08805,0.14474,0.13636,0.73171,0.26667,0.43333,opel
0.65217,0.57692,0.77778,0.55895,0.26374,0.15094,0.60784,0.17143,0.5,0.5,0.50526,0.53837,0.55346,0.15789,0.09091,0.36585,0.4,0.5,opel
0.6087,0.84615,0.93056,0.41921,0.15385,0.16981,0.73856,0.11429,0.66667,0.85714,0.51579,0.65468,0.59748,0.19737,0.36364,0.85366,0.36667,0.66667,opel
0.65217,0.73077,0.875,0.28821,0.05495,0.09434,0.81046,0.05714,0.75,0.6,0.65263,0.75779,0.88679,0.30263,0.13636,0.56098,0.23333,0.1,bus
0.26087,0.46154,0.45833,0.27511,0.24176,0.11321,0.20261,0.57143,0.08333,0.42857,0.22632,0.14748,0.42138,0.15789,0.09091,0,0.46667,0.6,van
0.8913,0.92308,0.86111,0.33624,0.05495,0.07547,0.94771,0,0.91667,0.72857,0.82632,0.94005,0.95597,0.34211,0.09091,0.5122,0.2,0.1,bus
0.32609,0.26923,0.20833,0.04367,0.06593,0.09434,0.13072,0.77143,0.08333,0.3,0.06316,0.07794,0.30818,0.36842,0,0.17073,0,0.06667,van
0.28261,0.15385,0.51389,0.17467,0.07692,0.09434,0.27451,0.48571,0.16667,0.12857,0.25789,0.20144,0.22642,0.15789,0.63636,0.31707,0.33333,0.33333,opel
0.63043,0.69231,0.88889,0.49345,0.21978,0.15094,0.60131,0.17143,0.5,0.62857,0.47368,0.52398,0.54088,0.11842,0.13636,0.46341,0.4,0.53333,saab
0.69565,0.69231,0.73611,0.24454,0.04396,0.09434,0.68627,0.11429,0.58333,0.67143,0.57895,0.6223,0.62264,0.28947,0.40909,0.60976,0.4,0.23333,bus
0.58696,0.65385,0.80556,0.43668,0.17582,0.07547,0.69281,0.11429,0.58333,0.54286,0.53684,0.64149,0.65409,0.23684,0.36364,0.17073,0.43333,0.26667,bus
0.5,0.42308,0.625,0.27074,0.20879,0.15094,0.28105,0.48571,0.16667,0.45714,0.19474,0.20504,0.31447,0.10526,0.13636,0.2439,0.53333,0.7,van
0.78261,0.73077,0.88889,0.41485,0.14286,0.18868,0.6732,0.14286,0.58333,0.62857,0.47368,0.60791,0.6478,0.10526,0.5,0.17073,0.43333,0.6,saab
0.30435,0.23077,0.47222,0.26638,0.20879,0.07547,0.21569,0.54286,0.16667,0.22857,0.22632,0.16067,0.18868,0.14474,0.13636,0.5122,0.63333,0.63333,bus
0.36957,0.30769,0.52778,0.17904,0.08791,0.09434,0.16993,0.62857,0.08333,0.28571,0.16316,0.1199,0.30818,0.10526,0,0.02439,0.53333,0.53333,opel
0.54348,0.57692,0.84722,0.43231,0.1978,0.13208,0.55556,0.2,0.5,0.48571,0.45263,0.47962,0.40881,0.11842,0.09091,0.12195,0.43333,0.53333,saab
0.5,0.5,0.66667,0.30568,0.23077,0.15094,0.28105,0.48571,0.16667,0.42857,0.22632,0.20384,0.45912,0.13158,0.63636,0.36585,0.6,0.7,van
0.26087,0.38462,0.40278,0.16157,0.16484,0.09434,0.26144,0.51429,0.16667,0.38571,0.25263,0.18825,0.44025,0.32895,0.04545,0.09756,0.16667,0.1,bus
0.3913,0.34615,0.36111,0.16594,0.12088,0.13208,0.14379,0.68571,0.08333,0.34286,0.17368,0.10072,0.34591,0.13158,0.27273,0.12195,0.5,0.53333,van
0.15217,0.38462,0.38889,0.08297,0.06593,0.09434,0.24837,0.57143,0.16667,0.41429,0.20526,0.17146,0.42138,0.28947,0.31818,0.34146,0.1,0.1,bus
0.43478,0.5,0.625,0.28384,0.20879,0.13208,0.2549,0.51429,0.16667,0.41429,0.20526,0.18585,0.44025,0.10526,0,0.09756,0.63333,0.76667,van
0.43478,0.69231,0.69444,0.45852,0.24176,0.11321,0.46405,0.28571,0.41667,0.54286,0.42632,0.38609,0.76101,0.14474,0.27273,0.02439,0.43333,0.5,saab
0.5,0.26923,0.52778,0.28821,0.12088,0.09434,0.40523,0.34286,0.33333,0.3,0.35263,0.32494,0.32075,0.11842,0.13636,0.70732,0.5,0.63333,saab
0.26087,0.11538,0.15278,0.04803,0.0989,0.0566,0.04575,0.88571,0,0.08571,0.04737,0.02758,0.11321,0.28947,0.59091,0.12195,0.16667,0.1,van
0.23913,0.46154,0.36111,0.21834,0.1978,0.07547,0.21569,0.57143,0.16667,0.37143,0.2,0.15348,0.42767,0.18421,0.09091,0.07317,0.26667,0.23333,bus
0.52174,0.65385,0.94444,0.46725,0.1978,0.15094,0.66667,0.14286,0.58333,0.54286,0.53684,0.59832,0.68553,0.17105,0.31818,0.70732,0.4,0.53333,opel
0.34783,0.34615,0.55556,0.20524,0.16484,0.07547,0.20915,0.57143,0.16667,0.3,0.18947,0.14868,0.38365,0.19737,0.77273,0.31707,0.3,0.26667,saab
0.28261,0.38462,0.38889,0.20961,0.16484,0.09434,0.24837,0.51429,0.16667,0.34286,0.25789,0.18345,0.34591,0.21053,0.18182,0.21951,0.4,0.36667,bus
0.47826,0.5,0.90278,0.50218,0.23077,0.13208,0.5817,0.2,0.5,0.42857,0.48947,0.5012,0.57862,0.13158,0.22727,0.92683,0.5,0.7,opel
0.30435,0.42308,0.34722,0.08734,0.0989,0.07547,0.24183,0.57143,0.16667,0.37143,0.21053,0.16427,0.38994,0.36842,0.18182,0.29268,0.1,0.03333,bus
0.19565,0.46154,0.36111,0.64629,0.86813,0.9434,0.23529,0.54286,0.16667,0.37143,0.56316,0.17026,0.47799,0.78947,0.04545,0.02439,0.16667,0.13333,bus
0.47826,0.34615,0.625,0.30568,0.20879,0.13208,0.26797,0.51429,0.16667,0.37143,0.2,0.19544,0.25786,0.07895,0.5,0.12195,0.66667,0.76667,van
0.45652,0.34615,0.38889,0.20087,0.18681,0.09434,0.10458,0.74286,0.08333,0.35714,0.12632,0.07434,0.31447,0.13158,0.63636,0.12195,0.53333,0.5,van
0.41304,0.19231,0.27778,0.11354,0.16484,0.0566,0.01307,0.91429,0,0.2,0.02632,0.01199,0.1761,0.17105,0.63636,0.12195,0.46667,0.43333,van
0.63043,0.46154,0.59722,0.41048,0.1978,0.0566,0.53595,0.2,0.41667,0.4,0.5,0.47002,0.36478,0.26316,0,0.65854,0.56667,0.33333,bus
0.76087,0.76923,0.875,0.42795,0.18681,0.15094,0.70588,0.11429,0.66667,0.71429,0.49474,0.63189,0.66038,0.18421,0.5,0.2439,0.4,0.6,saab
0.56522,0.5,0.90278,0.45852,0.18681,0.16981,0.55556,0.22857,0.5,0.48571,0.43158,0.46882,0.31447,0.07895,0,0.80488,0.6,0.8,opel
0.26087,0.23077,0.51389,0.20524,0.13187,0.11321,0.24837,0.54286,0.16667,0.22857,0.24211,0.17626,0.15094,0.18421,0,0.39024,0.26667,0.4,opel
0.15217,0.42308,0.38889,0.13537,0.13187,0.11321,0.24837,0.54286,0.16667,0.38571,0.21053,0.17386,0.40252,0.27632,0.31818,0.29268,0.13333,0.13333,bus
0.56522,0.57692,0.54167,0.41485,0.23077,0.07547,0.47712,0.25714,0.41667,0.5,0.37895,0.40767,0.38994,0.19737,0.22727,0.19512,0.63333,0.46667,bus
0.34783,0.26923,0.51389,0.24017,0.1978,0.13208,0.20915,0.57143,0.16667,0.32857,0.2,0.15588,0.21384,0.14474,0,0.12195,0.46667,0.63333,van
0.45652,0.57692,0.59722,0.25328,0.18681,0.15094,0.28758,0.48571,0.16667,0.5,0.24737,0.20743,0.49057,0.19737,0.18182,0.34146,0.3,0.5,van
