@relation 'Segment Challenge.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.90119,0.37917,0,0,0.03042,0.00073,0.17764,0.00391,0.29822,0.26985,0.36082,0.25877,0.56836,0.5,0.27704,0.36082,0.31827,0.16172,cement
0.55731,0.09167,0,0,0.01711,0.00063,0.01118,0.00025,0.77098,0.70584,0.85273,0.7459,0.14453,0.70449,0.36053,0.85273,0.24778,0.10766,sky
0.35968,0.3875,0,0,0.05894,0.00145,0.04099,0.00099,0.70075,0.63614,0.79455,0.66251,0.17188,0.74586,0.26755,0.79455,0.2724,0.1215,sky
0.41897,0.75,0,0,0.12738,0.00302,0.0646,0.00201,0.43248,0.39708,0.51767,0.37568,0.47266,0.64066,0.14421,0.51767,0.31468,0.16721,path
0.01976,0.45417,0,0,0.01141,0.00009,0.01118,0.00006,0.008,0.00162,0.01988,0.00156,0.82422,0.18676,0.53131,0.01988,1,0.16701,foliage
0.76285,0.25417,0,0,0.03422,0.0004,0.02609,0.00083,0.65143,0.5778,0.77614,0.58924,0.12305,0.88298,0.09488,0.77614,0.32342,0.1385,sky
0.31225,0.31667,0,0.5,0.8346,0.57778,1,1,0.47018,0.42869,0.52356,0.45284,0.41602,0.49645,0.43074,0.52356,0.30628,0.10527,foliage
0.74308,0.43333,0,0,0.0057,0.00003,0.00745,0.0001,0.04648,0.05997,0.05228,0.02728,0.95508,0.16667,0.43643,0.05596,0.53858,0.35184,brickface
0.083,0.7875,0,0,0.09886,0.00243,0.10807,0.00189,0.38136,0.34927,0.45729,0.33125,0.51367,0.58392,0.19545,0.45729,0.31736,0.1656,path
0.87352,0.42917,0,0,0.00951,0.00006,0.00994,0.00005,0.03796,0.04457,0.0486,0.02026,0.9082,0.18794,0.44782,0.0486,0.60318,0.29271,brickface
0.78656,0.975,0.33333,0,0.05133,0.00093,0.0236,0.00037,0.11232,0.08671,0.09941,0.15043,0.65039,0.0922,0.85199,0.14212,0.44538,0.92687,grass
0.90119,0.68333,0,0,0.03992,0.00053,0.12671,0.01885,0.23005,0.21151,0.27172,0.20343,0.66211,0.38298,0.37381,0.27172,0.28683,0.16127,path
0.30435,0.36667,0,0,0.05513,0.00809,0.06832,0.01066,0.02892,0.0081,0.05965,0.01637,0.71289,0.28251,0.48577,0.05965,0.9109,0.13344,foliage
0.43874,0.775,0,0,0.14449,0.00302,0.11056,0.00225,0.35089,0.32577,0.41237,0.30943,0.57422,0.50709,0.25996,0.41237,0.29633,0.16465,path
0.46245,0.41667,0,0,0.04183,0.00106,0.01242,0.0002,0.43403,0.41167,0.49926,0.38581,0.56641,0.54492,0.20683,0.49926,0.26922,0.17432,cement
0.49012,0.1875,0,0,0.09125,0.00367,0.06087,0.00114,0.19959,0.19044,0.24963,0.1551,0.74023,0.41608,0.24478,0.24963,0.41394,0.20718,brickface
0.89723,0.46667,0,0,0.0057,0.00008,0.00994,0.00015,0.00491,0,0.01325,0.00078,0.83594,0.16903,0.54839,0.01325,1,0.15585,foliage
0.91304,0.68333,0,0,0.03992,0.00063,0.06335,0.00156,0.10715,0.09076,0.08984,0.14108,0.71875,0.06974,0.82163,0.13328,0.38741,0.89462,grass
0.11067,0.17083,0,0,0.01331,0.00002,0.02981,0.00013,0.87684,0.84279,0.92931,0.85269,0.33398,0.58865,0.36243,0.92931,0.17585,0.11773,sky
0.18182,0.825,0,0,0.05894,0.0013,0.03106,0.00067,0.08107,0.06969,0.06112,0.11302,0.76367,0.05083,0.80835,0.10677,0.46433,0.86394,grass
0.2253,0.19583,0,0,0.01901,0.00041,0.01988,0.00062,0.85748,0.82091,0.91089,0.83476,0.32227,0.58865,0.37381,0.91089,0.18097,0.11487,sky
0.35968,0.2375,0,0,0.03612,0.00015,0.01739,0.00047,0.87684,0.8436,0.93446,0.84645,0.33984,0.61348,0.31689,0.93446,0.17963,0.12583,sky
0.87747,0.74583,0,0,0.06844,0.00104,0.04596,0.00106,0.32688,0.30632,0.38292,0.28683,0.61523,0.47518,0.27135,0.38292,0.29223,0.17245,path
0.13043,0.77083,0,0,0.04753,0.00204,0.05342,0.00088,0.10948,0.09076,0.10015,0.13718,0.70117,0.10875,0.77609,0.1296,0.36523,0.94023,grass
0.24506,0.00833,0,0,0.02091,0.0002,0.02609,0.00073,0.92203,0.89546,0.96391,0.90179,0.37305,0.54846,0.38899,0.96391,0.15583,0.11571,sky
0.93281,0.75,0,0,0.03422,0.00031,0.03354,0.00073,0.05112,0.0389,0.03608,0.07872,0.76758,0.06738,0.77799,0.07437,0.53582,0.87434,grass
0.65613,0.74583,0,0,0.10456,0.00086,0.11304,0.00201,0.35606,0.32739,0.419,0.31644,0.54687,0.51537,0.27324,0.419,0.29896,0.15764,path
0.6996,0.4625,0,0,0.01901,0.00012,0.01739,0.00009,0.0408,0.05348,0.04566,0.02338,0.95117,0.16076,0.44972,0.04934,0.5496,0.35566,brickface
0.32016,0.52917,0,0,0.03042,0.00052,0.01988,0.00028,0.00981,0,0.02504,0.00312,0.79883,0.20331,0.52941,0.02504,1,0.14727,foliage
0.64427,0.14167,0,0,0.03612,0.0006,0.02236,0.00016,0.71056,0.64263,0.82548,0.65315,0.14453,0.84988,0.12714,0.82548,0.2925,0.13638,sky
0.03953,0.40417,0,0,0.04563,0.00081,0.03106,0.00069,0.12316,0.13857,0.13991,0.09041,0.94336,0.23759,0.33397,0.13991,0.38876,0.29481,brickface
0.4664,0.65833,0,0,0.03992,0.00099,0.02236,0.00066,0.181,0.15235,0.16568,0.22447,0.60547,0.09693,0.88804,0.21208,0.34778,0.9347,grass
0.47431,0.29583,0,0,0.01901,0.00035,0.01366,0.00032,0.74258,0.67747,0.83432,0.70694,0.1543,0.74586,0.28463,0.83432,0.26209,0.11834,sky
0.90909,0.77917,0.33333,0,0.03422,0.00013,0.02484,0.00089,0.11025,0.09076,0.09426,0.14575,0.69531,0.07683,0.83302,0.1377,0.4009,0.90861,grass
0.0751,0.5125,0,0,0.02281,0.00009,0.01366,0.00017,0.02066,0.0081,0.04271,0.00935,0.77539,0.23877,0.49526,0.04271,0.82923,0.15418,window
0.34387,0.83333,0.66667,0,0.04753,0.00089,0.05466,0.00105,0.07539,0.06483,0.05081,0.11146,0.77148,0.02719,0.83871,0.1053,0.52433,0.84361,grass
0.79447,0.75833,0,0,0.03802,0.00076,0.07578,0.0018,0.29073,0.27634,0.33579,0.25643,0.67188,0.41371,0.31499,0.33579,0.27839,0.17789,path
0.93676,0.20833,0,0,0.02281,0.00048,0.01615,0.00035,0.06119,0.04295,0.09499,0.04287,0.7207,0.30496,0.44213,0.09499,0.58882,0.15609,window
0.07115,0.72083,0,0,0.01901,0.00035,0.01863,0.00045,0.09915,0.08995,0.0729,0.13562,0.77344,0.02482,0.84061,0.12813,0.43115,0.84312,grass
0.72727,0.30417,0,0,0.02091,0.00049,0.01118,0.00033,0.16215,0.13614,0.20766,0.13874,0.63086,0.38534,0.40038,0.20766,0.4041,0.14542,window
0.52964,0.3875,0,0,0.03232,0.00011,0.04472,0.00051,0.44358,0.42464,0.50736,0.39361,0.58789,0.54019,0.19355,0.50736,0.26722,0.17898,cement
0.33597,0.6,0,0,0.14639,0.01064,0.1205,0.04345,0.06093,0.04862,0.08542,0.04677,0.76367,0.26005,0.47249,0.08542,0.39239,0.16329,window
0.24901,0.15833,0,0,0.03232,0.00024,0.01615,0.0003,0.7591,0.70827,0.8542,0.70616,0.25195,0.76596,0.15749,0.8542,0.24649,0.14089,sky
0.78261,0.37083,0,0,0.08175,0.00145,0.05466,0.00435,0.04234,0.02026,0.07658,0.02728,0.69922,0.3026,0.46679,0.07658,0.77382,0.13842,foliage
0.8498,0.65833,0,0,0.02852,0.00039,0.04348,0.0003,0.11567,0.09319,0.10383,0.14965,0.67188,0.09811,0.82163,0.14138,0.40076,0.92907,grass
0.47036,0.37917,0,0,0.02662,0.00016,0.01491,0.00013,0.44255,0.4141,0.51105,0.39673,0.51953,0.56265,0.22391,0.51105,0.26938,0.16265,cement
0.71146,0.06667,0,0,0.02471,0.00047,0.01118,0.00018,0.96256,0.96678,0.97128,0.94777,0.58203,0.39834,0.42694,0.97128,0.09626,0.13194,sky
0.77075,0.35,0,0,0.05894,0.00113,0.02981,0.00091,0.05319,0.04943,0.07143,0.03741,0.82813,0.22813,0.4611,0.07143,0.51257,0.21914,window
0.55731,0.41667,0,0,0.03802,0.00046,0.01242,0.00025,0.20036,0.17909,0.23785,0.18083,0.65234,0.35579,0.42694,0.23785,0.31548,0.14241,window
0.02372,0.59583,0,0.5,0.10456,0.00386,0.08571,0.00157,0.35347,0.32496,0.42415,0.30553,0.54883,0.55201,0.21252,0.42415,0.32135,0.17111,cement
0.20158,0.77083,0,0,0.04943,0.00134,0.15155,0.00302,0.3212,0.29498,0.3785,0.28527,0.57617,0.47991,0.30171,0.3785,0.29405,0.15882,path
0.05138,0.25,0,0,0.44677,0.01047,0.48944,0.01193,0.22205,0.18639,0.26657,0.20888,0.54102,0.3948,0.47249,0.26657,0.39567,0.10871,foliage
0.02767,0.78333,0,0,0.05703,0.0008,0.03106,0.00051,0.10457,0.09724,0.07806,0.13952,0.78516,0.02482,0.82922,0.13181,0.40889,0.8376,grass
0.47431,0.20417,0,0,0.07795,0.00235,0.0646,0.00207,0.18642,0.1799,0.23343,0.14263,0.76367,0.39834,0.25047,0.23343,0.4223,0.2146,brickface
0.47826,0,0,0,0.03422,0.00031,0.0646,0.00364,1,0.99838,1,1,0.52734,0.36525,0.53321,1,0.09277,0.08843,sky
0.14229,0.49583,0,0,0.02662,0.00097,0.02857,0.00069,0.01136,0.0081,0.01988,0.00546,0.8457,0.17139,0.5351,0.01988,0.85556,0.18351,window
0.06719,0.13333,0,0,0.06464,0.00179,0.03478,0.00088,0.45107,0.40032,0.54713,0.3975,0.35547,0.6974,0.16698,0.54713,0.33512,0.14954,cement
0.16601,0.525,0,0,0.0057,0.00008,0.03106,0.00126,0.01162,0.00486,0.02504,0.0039,0.82031,0.19504,0.52182,0.02504,0.91799,0.16465,window
0.14625,0.42083,0,0,0.01901,0.00039,0.02236,0.00006,0.04338,0.05105,0.05376,0.02494,0.91406,0.18794,0.44213,0.05376,0.55917,0.29957,brickface
0.26877,0.53333,0,0,0.09696,0.00179,0.0472,0.0012,0.126,0.11669,0.14948,0.1099,0.76367,0.27069,0.45541,0.15832,0.38661,0.227,foliage
0.25692,0.40833,0,0,0.02852,0.00082,0.02236,0.00061,0.71443,0.65235,0.81001,0.67186,0.18555,0.75768,0.23529,0.81001,0.26812,0.12635,sky
0.71146,0.01667,0,0,0.02852,0.00021,0.0323,0.00089,0.97805,0.9765,0.99117,0.96414,0.53516,0.42317,0.43264,0.99117,0.10464,0.12077,sky
0.32806,0.3125,0,0,0.02852,0.0007,0.02609,0.0005,0.73742,0.67747,0.82253,0.70381,0.19336,0.71277,0.29981,0.82253,0.25155,0.11853,sky
0.63636,0.0125,0,0,0.03232,0.00054,0.01366,0.00051,0.78596,0.72204,0.86598,0.7615,0.14844,0.69976,0.36433,0.86598,0.24229,0.1075,sky
0.0751,0.6625,0,0,0.02662,0.00079,0.02484,0.00041,0.13633,0.11021,0.12518,0.17303,0.63867,0.10638,0.84061,0.16348,0.38747,0.93899,grass
0.01976,0.44583,0,0,0.0019,0.00014,0.00124,0.0001,0.00026,0,0.00074,0,0.87109,0.13002,0.57685,0.00074,0.11111,0.16073,foliage
0.18182,0.45,0.33333,0,0.07795,0.00229,0.02981,0.001,0.03047,0.0154,0.04492,0.02962,0.75391,0.20449,0.57116,0.04492,0.73293,0.07733,foliage
0.73518,0.45417,0,0,0.07605,0.0021,0.02857,0.00047,0.41854,0.41491,0.4595,0.37802,0.70703,0.42435,0.26376,0.4595,0.22281,0.19482,cement
0.33597,0.23333,0,0,0.03422,0.00063,0.0236,0.00049,0.75885,0.72528,0.83211,0.71239,0.37695,0.66076,0.20493,0.83211,0.2077,0.14741,sky
0.67589,0.08333,0,0,0.02471,0.00042,0.01491,0.00051,0.95094,0.95381,0.96391,0.93297,0.57617,0.41608,0.40417,0.96391,0.10071,0.13415,sky
0.87352,0.2125,0,0,0.00951,0.00025,0.01491,0.0004,0.04467,0.02998,0.07585,0.02572,0.75195,0.28842,0.43833,0.07585,0.68081,0.17093,window
0.48221,0.52083,0,0,0.01901,0.00111,0.01491,0.00096,0.00775,0.00081,0.01988,0.00156,0.82031,0.18794,0.53321,0.01988,0.98611,0.15793,foliage
0.55336,0.08333,0,0,0.04943,0.00039,0.02733,0.00085,0.88407,0.85413,0.93593,0.85658,0.36133,0.58747,0.33776,0.93593,0.17072,0.12412,sky
0.65217,0.725,0,0,0.06654,0.00025,0.04472,0.00015,0.378,0.35413,0.44551,0.32892,0.57422,0.54255,0.20304,0.44551,0.30254,0.17535,path
0.42688,0.41667,0,0,0.04943,0.0011,0.03354,0.00106,0.40279,0.37439,0.47496,0.35308,0.5332,0.57092,0.19734,0.47496,0.29889,0.16906,cement
0.3834,0.45,0.66667,0,0.04943,0.00052,0.05714,0.00403,0.15053,0.15559,0.18115,0.11302,0.85938,0.31087,0.29791,0.18115,0.40821,0.24796,brickface
0.80237,0.4375,0,0,0.03612,0.00127,0.0236,0.00104,0.01523,0.00243,0.03387,0.00779,0.77539,0.22104,0.52372,0.03387,0.96142,0.13455,foliage
0.71937,0.41667,0,0,0.02281,0.00031,0.0236,0.00037,0.03976,0.05024,0.04639,0.0226,0.93555,0.16903,0.45161,0.0486,0.56614,0.33493,brickface
0.82213,0,0,0,0.02852,0.00026,0.04845,0.00278,0.98684,0.98541,0.99484,0.97817,0.5332,0.40071,0.47059,0.99484,0.09984,0.10875,sky
0.51383,0.82083,0,0,0.04753,0.00042,0.01366,0.00017,0.11283,0.09319,0.09941,0.14575,0.69336,0.08983,0.81404,0.1377,0.38317,0.91997,grass
0.13439,0.51667,0,0,0.0076,0.00012,0.00497,0.00009,0.00155,0,0.00442,0,0.86133,0.14184,0.56736,0.00442,0.33333,0.16073,foliage
0.28458,0.44167,0,0,0.05323,0.00097,0.01366,0.00056,0.0093,0.00162,0.02356,0.00156,0.81445,0.19858,0.52182,0.02356,0.96825,0.16073,foliage
0.28458,0.79167,0,0.5,0.02471,0.00065,0.09938,0.00177,0.40924,0.38574,0.47864,0.35775,0.56641,0.5591,0.18406,0.47864,0.29419,0.17709,path
0.94466,0.26667,0,0,1,0.75602,0.22857,0.07148,0.26517,0.21718,0.33579,0.23616,0.4375,0.53073,0.35484,0.33579,0.46491,0.12861,foliage
0.33597,0.73333,0,0,0.03802,0.00073,0.0323,0.00054,0.09579,0.08509,0.06848,0.13484,0.76367,0.01891,0.85958,0.12739,0.46333,0.84372,grass
0.40316,0.85417,0,0,0.05133,0.00057,0.01863,0.00086,0.04932,0.03728,0.03314,0.07794,0.76953,0.06147,0.78558,0.07364,0.59312,0.86705,grass
0.16996,0.925,0,0,0.07605,0.00216,0.0472,0.00096,0.10096,0.09157,0.07511,0.13718,0.77148,0.02719,0.83871,0.1296,0.42217,0.84523,grass
0.42292,0.46667,0,0,0.02091,0.00024,0.01491,0.00019,0.04699,0.05997,0.05302,0.02806,0.95117,0.16785,0.43833,0.05596,0.52447,0.34835,brickface
0.65217,0.22917,0,0,0.02662,0.00066,0.11801,0.00358,0.29021,0.29579,0.30707,0.26656,0.81641,0.27778,0.39279,0.30707,0.17888,0.21926,cement
0.35968,0.14583,0,0,0.02091,0.00024,0.02484,0.00073,0.74955,0.68477,0.8542,0.69992,0.1543,0.80969,0.18216,0.8542,0.2715,0.13087,sky
0.85375,0.14167,0.33333,0,0.03042,0.00021,0.03478,0.0006,0.84715,0.81037,0.91016,0.81449,0.32422,0.63239,0.30171,0.91016,0.19091,0.12718,sky
0.29249,0.95417,0,0,0.08365,0.00197,0.0472,0.00098,0.14743,0.12399,0.11856,0.20031,0.6543,0.02364,0.95825,0.18925,0.41722,0.88333,grass
0.29644,0.99167,0.33333,0,0.07034,0.00208,0.05217,0.00398,0.09321,0.08914,0.08689,0.10366,0.8125,0.11939,0.65085,0.09941,0.20325,0.94898,grass
0.26087,0.12083,0,0,0.02281,0.00052,0.01491,0.0005,0.76711,0.6953,0.85493,0.74201,0.09766,0.73286,0.36053,0.85493,0.26097,0.10572,sky
0.52569,0.75,0,0,0.04753,0.00132,0.0323,0.00079,0.4299,0.39951,0.5081,0.37568,0.50977,0.60638,0.16319,0.5081,0.30299,0.16972,path
0.4585,0.1375,0,0,0.04373,0.00024,0.02981,0.00022,0.73896,0.67828,0.84021,0.68901,0.1875,0.79078,0.18027,0.84021,0.26639,0.13345,sky
0.74308,0.28333,0,0,0.09316,0.00235,0.02981,0.00055,0.28867,0.27715,0.32916,0.25643,0.69336,0.39125,0.33017,0.32916,0.26554,0.17932,cement
0.3834,0.51667,0,0,0.02091,0.00015,0.0236,0.00027,0.03976,0.05429,0.04271,0.0226,0.96484,0.1513,0.45161,0.04934,0.56548,0.38192,brickface
0.11858,0.2125,0,0,0.06274,0.00084,0.04099,0.0007,0.14769,0.14992,0.18041,0.11068,0.83984,0.32033,0.30171,0.18041,0.41947,0.23592,brickface
0.61265,0.7375,0,0,0.14639,0.00233,0.1118,0.0027,0.42706,0.40195,0.50147,0.37178,0.54883,0.58747,0.1556,0.50147,0.30024,0.17709,path
0.88933,0.6875,0,0,0.10456,0.0033,0.05342,0.00207,0.39685,0.36791,0.47349,0.34295,0.53125,0.59102,0.16698,0.47349,0.31586,0.17302,path
0.41502,0.225,0.66667,0,0.07605,0.00167,0.05093,0.0006,0.42267,0.39141,0.49411,0.37646,0.50586,0.5721,0.22201,0.49411,0.28733,0.1613,cement
0.15415,0.025,0,0,0.04373,0.00096,0.0323,0.0008,0.49161,0.45543,0.57364,0.43881,0.44727,0.63948,0.17078,0.57364,0.28624,0.16003,cement
0.75099,0.375,0,0,0.03802,0.00079,0.02484,0.00086,0.31397,0.28444,0.3785,0.27358,0.55469,0.513,0.26945,0.3785,0.32273,0.16075,cement
0.36759,0.23333,0,0,0.08745,0.00339,0.03478,0.00085,0.16551,0.16694,0.20398,0.12315,0.82813,0.35225,0.26186,0.20398,0.4299,0.23252,brickface
0.6917,0.73333,0,0,0.06084,0.00161,0.05217,0.00146,0.38188,0.35737,0.45066,0.33203,0.56836,0.54965,0.19734,0.45066,0.30413,0.17508,path
0.16206,0.51667,0,0,0.01331,0.00015,0.00994,0.00012,0.01678,0.00972,0.03387,0.00546,0.81641,0.21395,0.49526,0.03387,0.84974,0.18141,window
0.75889,0.54583,0.33333,0,0.01331,0.00006,0.03851,0.00011,0.03357,0.04943,0.03461,0.01715,0.97656,0.14066,0.45731,0.04492,0.64616,0.40092,brickface
0.26482,0.51667,0,0,0.02852,0.00048,0.00745,0.00019,0.04338,0.02917,0.06922,0.02962,0.75586,0.26241,0.47628,0.06922,0.61759,0.15547,window
0.95257,0.325,0,0,0.01711,0.00048,0.02112,0.0004,0.01265,0.00567,0.02725,0.0039,0.81836,0.20095,0.51423,0.02725,0.8963,0.16956,window
0.84585,0.93333,0,0,0.04753,0.00107,0.0236,0.00035,0.06403,0.04943,0.05302,0.08963,0.74609,0.08983,0.76281,0.08468,0.48219,0.90622,grass
0.51779,0.5125,0,0,0.09125,0.00318,0.03354,0.00111,0.04312,0.01621,0.07585,0.03429,0.66406,0.29551,0.51233,0.07585,0.83394,0.11128,foliage
0.52569,0.73333,0,0,0.06464,0.00153,0.0472,0.00129,0.41389,0.38412,0.49116,0.36009,0.51953,0.59811,0.16698,0.49116,0.30746,0.17104,path
0.06719,0.32917,0,0,0.03612,0.00038,0.01491,0.00016,0.01962,0.00405,0.04566,0.00701,0.75391,0.25768,0.48577,0.04566,0.92615,0.1489,foliage
0.22925,0.54167,0.33333,0,0.08175,0.00155,0.04845,0.00092,0.0883,0.05754,0.12298,0.08106,0.62109,0.3156,0.52182,0.12298,0.58578,0.10029,foliage
0.86166,0.6875,0,0.5,0.07224,0.00187,0.11429,0.00205,0.42035,0.38898,0.50147,0.36399,0.50586,0.6182,0.14801,0.50147,0.31446,0.17152,path
0.19763,0.22083,0,0,0.59886,0.00122,0.01491,0.0005,0.27885,0.25689,0.33211,0.24318,0.62109,0.45035,0.3055,0.33211,0.3101,0.17158,cement
0.09091,0.80833,0,0,0.07605,0.0016,0.05342,0.0018,0.39091,0.36305,0.46244,0.34139,0.54102,0.56501,0.19924,0.46244,0.30391,0.17023,path
0.32806,0.7875,0,0,0.1616,0.00273,0.0559,0.0011,0.39504,0.36953,0.46539,0.3445,0.55664,0.56028,0.19165,0.46539,0.30082,0.17411,path
0.083,0.19167,0,0,0.03042,0.00075,0.01491,0.00035,0.87917,0.84441,0.93078,0.85658,0.32813,0.58511,0.37381,0.93078,0.17561,0.11536,sky
0.68379,0.7375,0,0,0.09886,0.0029,0.08075,0.00161,0.35141,0.33144,0.4109,0.30709,0.61133,0.49764,0.23909,0.4109,0.29399,0.17754,path
0.22134,0.78333,0,0,0.13118,0.00267,0.14286,0.0025,0.38317,0.34927,0.45876,0.33515,0.5,0.58274,0.21063,0.45876,0.31701,0.16236,path
0.26482,0.77917,0,0.5,0.09886,0.0029,0.06832,0.00207,0.40486,0.3752,0.47644,0.35697,0.52344,0.56856,0.21063,0.47644,0.2913,0.16573,path
0.12253,0.35,0,0,0.04373,0.00105,0.04969,0.00223,0.02195,0.00567,0.04934,0.00857,0.74805,0.26478,0.48008,0.04934,0.9196,0.15099,foliage
0.52569,0.7625,0,0,0.08935,0.00123,0.11677,0.0032,0.41105,0.38574,0.47423,0.36789,0.55274,0.52955,0.24478,0.47423,0.27344,0.16285,path
0.51779,0.30417,0,0,0.10266,0.00124,0.01988,0.00033,0.06197,0.05348,0.07806,0.053,0.79102,0.21986,0.51044,0.07806,0.38048,0.15353,cement
0.3004,0.10417,0,0,0.01901,0.00017,0.0236,0.00047,0.78028,0.71637,0.86377,0.75214,0.15039,0.71513,0.33776,0.86377,0.24634,0.11115,sky
0.20949,0.33333,0,0,0.04943,0.00155,0.01863,0.00018,0.02272,0.00405,0.05302,0.00857,0.73047,0.27896,0.47438,0.05302,0.94481,0.14511,foliage
0.54941,0.475,0,0,0.02281,0.00022,0.05963,0.00273,0.02737,0.01135,0.05155,0.01715,0.74805,0.25059,0.50285,0.05155,0.8532,0.13707,foliage
0.85771,0.43333,0,0,0.03232,0.00054,0.0087,0.00028,0.16008,0.14182,0.19514,0.1403,0.6875,0.33451,0.42694,0.19514,0.33915,0.15155,window
0.77866,0.48333,0,0,0.08365,0.00442,0.1913,0.04295,0.28402,0.27715,0.31959,0.25253,0.72852,0.36643,0.33586,0.31959,0.249,0.19222,cement
0.59289,0.42917,0,0,0.02091,0.0002,0.02236,0.00038,0.04338,0.05511,0.04934,0.02572,0.94336,0.16667,0.44782,0.05228,0.53792,0.34411,brickface
0.92885,0.12917,0,0,0.02471,0.00047,0.03106,0.00104,0.9432,0.93436,0.97054,0.92127,0.49414,0.48345,0.37571,0.97054,0.12514,0.12895,sky
0.14229,0.64167,0,0,0.08175,0.00818,0.3677,0.01724,0.24968,0.22447,0.28424,0.23694,0.60742,0.35343,0.47438,0.28424,0.27365,0.09714,path
0.01976,0.16667,0,0,0.05703,0.00202,0.03602,0.00152,0.13659,0.13695,0.1701,0.10055,0.83008,0.32151,0.3093,0.1701,0.44286,0.23064,brickface
0.27273,0.20417,0,0,0.03232,0.00141,0.04845,0.00099,0.16576,0.1637,0.20545,0.12549,0.80273,0.35816,0.27704,0.20545,0.42082,0.22525,brickface
0.93676,0.70417,0.33333,0,0.01901,0.00034,0.03851,0.0012,0.09476,0.08104,0.07879,0.12471,0.74219,0.07329,0.79317,0.11782,0.37625,0.88966,grass
0.71937,0.53333,0,0,0.0057,0.00018,0.00497,0.0002,0.00955,0.00648,0.02135,0,0.84766,0.18676,0.50854,0.02135,1,0.21003,window
0.75889,0.22917,0.33333,0,0.04753,0.00145,0.01988,0.00044,0.66305,0.58833,0.78719,0.60249,0.11133,0.88298,0.10626,0.78719,0.32066,0.13682,sky
0.43478,0.93333,0,0,0.05513,0.00132,0.06087,0.00184,0.10896,0.0859,0.1053,0.13484,0.66992,0.13593,0.76281,0.12739,0.3881,0.96714,grass
0.47036,0.16667,0,0,0.03612,0.00072,0.04596,0.00054,0.86729,0.82577,0.9352,0.83398,0.2832,0.66076,0.29601,0.9352,0.19757,0.12504,sky
0.41502,0.4,0,0,0.03802,0.00073,0.01491,0.0003,0.15724,0.09481,0.23859,0.13094,0.36914,0.55674,0.37951,0.23859,0.63854,0.11669,foliage
0.92885,0.1125,0.33333,0,0.04563,0.0015,0.06584,0.00165,0.1007,0.07374,0.1458,0.07872,0.64453,0.36879,0.41366,0.1458,0.54723,0.14403,window
0.01186,0.82917,0,0,0.1616,0.00405,0.12795,0.00158,0.34676,0.32253,0.41237,0.30008,0.58203,0.526,0.22201,0.41237,0.31428,0.17426,path
0.80632,0.74583,0,0,0.04373,0.00101,0.03602,0.00081,0.34495,0.32658,0.40206,0.30164,0.625,0.48463,0.24668,0.40206,0.29079,0.17881,path
0.3083,0.07083,0,0,0.14639,0.00379,0.01863,0.00047,0.43506,0.38979,0.5243,0.38348,0.40039,0.66076,0.18216,0.5243,0.32456,0.15225,cement
0.97233,0.43333,0,0,0.12167,0.00182,0.03106,0.00094,0.20114,0.18152,0.24374,0.17459,0.66406,0.38061,0.37571,0.24374,0.33166,0.16073,cement
0.21344,0.2875,0.33333,0,0.06274,0.00434,0.04099,0.00079,0.04932,0.02107,0.08247,0.04131,0.65234,0.29905,0.51803,0.08247,0.77528,0.10605,foliage
0.43874,0.79167,0,0,0.09696,0.00131,0.06957,0.00129,0.14846,0.12156,0.13476,0.18862,0.62891,0.09693,0.86528,0.1782,0.38191,0.93282,grass
0.77075,0.47083,0,0,0.0076,0.00003,0.01863,0.00028,0.04338,0.05511,0.04934,0.02572,0.94336,0.16667,0.44782,0.05302,0.54211,0.34399,brickface
0.73518,0.2875,0,0,0.04563,0.00072,0.02981,0.00051,0.28247,0.27553,0.31591,0.25331,0.72852,0.35579,0.35294,0.31591,0.24473,0.1864,cement
0.20949,0.50833,0,0,0.05323,0.00102,0.01118,0.00025,0.03744,0.02674,0.05965,0.02416,0.7832,0.2435,0.48008,0.05965,0.63047,0.16858,window
0.88933,0.3,0,0,0.03042,0.00052,0.0236,0.00037,0.63181,0.54376,0.77467,0.5643,0.02539,0.96572,0.05693,0.77467,0.36206,0.13625,sky
0.21344,0.40417,0,0,0.21863,0.0227,0.07578,0.00729,0.06042,0.03728,0.09352,0.04754,0.68555,0.30142,0.48197,0.09352,0.70548,0.13008,foliage
0.0751,0.525,0,0,0.0038,0.00003,0.00621,0.00001,0.00155,0,0.00442,0,0.86133,0.14184,0.56736,0.00442,0.66667,0.16073,foliage
0.18577,0.675,0,0,0.03992,0.00108,0.0323,0.00118,0.134,0.11993,0.10898,0.17381,0.72656,0.03901,0.86338,0.16421,0.34966,0.87048,grass
0.16996,0.62917,0,0,0.03042,0.00046,0.04348,0.00098,0.17093,0.14263,0.15979,0.20966,0.61133,0.11466,0.85389,0.19809,0.34703,0.94795,grass
0.54545,0.725,0,0,0.06844,0.00064,0.02733,0.00137,0.41234,0.38088,0.48674,0.36321,0.50781,0.58392,0.20114,0.48674,0.29644,0.16421,path
