K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
6	0.188889	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 0, 0, 0, 0, 3, 3, 4, 5, 5, 5, 1, 1, 3, 5, 4, 1, 4, 2, 2, 3, 4, 2, 3, 1, 4, 2, 5, 4, 3]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.71800
6	0.188889	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 1, 2, 2, 0, 3, 4, 4, 5, 2, 0, 3, 1, 3, 5, 0, 4, 3, 1, 4, 5, 0, 3, 0, 2, 2, 5, 4, 1, 5, 3]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   4.65600
6	0.188889	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 0, 1, 2, 0, 3, 4, 5, 3, 3, 3, 4, 2, 1, 2, 5, 5, 4, 3, 0, 4, 4, 2, 3, 1, 2, 2, 1, 5, 5, 0]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.45300
6	0.188889	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 1, 3, 2, 3, 4, 3, 4, 5, 4, 0, 2, 1, 0, 1, 3, 2, 0, 3, 4, 5, 0, 5, 3, 5, 4, 5, 0, 2, 1]	AG Crossover(0.900000) Mutation(0.100000)	   0.95300
6	0.188889	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 2, 0, 2, 0, 4, 5, 1, 0, 3, 4, 2, 5, 4, 0, 3, 5, 1, 2, 3, 4, 4, 3, 2, 3, 1, 5, 1, 5]	BCO TurnsMaxNotImproved(5)	  24.60900
6	0.188889	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 2, 2, 4, 5, 3, 4, 1, 5, 1, 3, 4, 5, 3, 5, 1, 3, 0, 2, 0, 0, 0, 4, 3, 0, 5, 4, 2, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.48500
6	0.188889	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 1, 0, 3, 4, 5, 5, 5, 1, 3, 2, 2, 3, 4, 1, 0, 3, 0, 1, 2, 2, 3, 1, 5, 3, 0, 4, 5, 4, 4]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.76600
6	0.211111	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 2, 4, 1, 1, 4, 0, 1, 3, 2, 0, 0, 0, 3, 5, 0, 4, 2, 0, 5, 3, 0, 5, 3, 0, 5, 0, 4, 3]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.28200
6	0.188889	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 3, 3, 2, 4, 3, 5, 2, 0, 5, 0, 1, 5, 0, 5, 0, 4, 1, 2, 3, 1, 2, 5, 4, 0, 1, 3, 4]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   4.28200
7	0.228571	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 2, 0, 0, 0, 0, 3, 3, 1, 3, 4, 4, 2, 2, 5, 3, 4, 2, 6, 4, 6, 5, 0, 5, 1, 4, 6, 1, 6, 6]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.76500
7	0.221429	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 0, 3, 2, 3, 4, 2, 5, 5, 6, 0, 1, 6, 6, 5, 3, 3, 1, 4, 4, 1, 3, 4, 2, 1, 2, 0, 5, 6, 4]	AG Crossover(0.900000) Mutation(0.100000)	   0.93700
7	0.221429	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 0, 2, 3, 6, 0, 2, 5, 2, 0, 2, 6, 3, 0, 4, 3, 3, 5, 1, 6, 1, 5, 4, 5, 6, 4, 1]	BCO TurnsMaxNotImproved(5)	  16.53800
7	0.243197	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 0, 5, 0, 4, 2, 2, 6, 5, 0, 0, 6, 2, 4, 1, 0, 4, 0, 4, 4, 4, 1, 1, 3, 3, 3, 6, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.26600
7	0.221429	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 2, 3, 4, 1, 0, 4, 5, 1, 5, 1, 6, 1, 6, 3, 2, 6, 4, 3, 6, 3, 4, 2, 5, 2, 5, 0, 0, 2, 6]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.43700
7	0.242063	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 0, 1, 1, 4, 5, 5, 2, 2, 1, 0, 3, 0, 4, 5, 0, 0, 4, 6, 2, 0, 6, 3, 3, 0, 4, 0, 6, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.36000
7	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.00000
7	0.228571	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 1, 3, 4, 3, 5, 5, 6, 1, 2, 2, 2, 5, 4, 2, 0, 4, 0, 6, 6, 4, 0, 5, 5, 6, 3, 3, 4, 6, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.34400
7	0.221429	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 3, 3, 0, 4, 5, 6, 6, 3, 6, 1, 5, 4, 2, 5, 5, 2, 5, 3, 1, 2, 4, 4, 3, 1, 6, 2, 0, 1, 0]	AG Crossover(0.900000) Mutation(0.100000)	   1.00000
7	0.221429	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 2, 3, 4, 5, 3, 3, 6, 0, 6, 4, 1, 1, 3, 3, 6, 5, 0, 2, 1, 4, 4, 5, 1, 5, 0, 2, 6, 4, 0]	BCO TurnsMaxNotImproved(5)	  16.67200
7	0.221429	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 1, 0, 2, 3, 4, 5, 3, 6, 4, 5, 3, 0, 2, 5, 5, 6, 3, 4, 2, 0, 0, 2, 1, 1, 6, 4, 6, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.53100
7	0.221429	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 2, 0, 3, 4, 4, 2, 2, 0, 4, 4, 5, 3, 1, 5, 0, 6, 6, 6, 3, 4, 5, 1, 5, 6, 1, 2, 0, 5, 3]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.60900
7	0.221429	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 2, 0, 2, 1, 1, 5, 0, 5, 6, 1, 1, 0, 4, 6, 5, 2, 6, 3, 3, 4, 3, 4, 4, 2, 5, 6]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.67200
7	0.221429	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 1, 1, 2, 3, 4, 3, 4, 1, 5, 3, 1, 0, 2, 2, 2, 4, 4, 6, 5, 6, 4, 1, 0, 3, 6, 0, 5, 6, 5, 3]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   4.34400
8	0.258333	MX	AntColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 2, 3, 4, 5, 5, 3, 5, 1, 3, 4, 4, 6, 7, 7, 6, 5, 2, 2, 7, 4, 0, 1, 3, 6, 7, 3, 5, 0]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.39000
8	0.250000	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 3, 1, 3, 4, 5, 5, 2, 4, 0, 6, 7, 7, 5, 6, 2, 6, 4, 3, 0, 7, 7, 1, 1, 0, 6, 5, 3, 4, 2]	AG Crossover(0.900000) Mutation(0.100000)	   1.43800
8	0.250000	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 3, 4, 5, 0, 6, 2, 6, 7, 0, 7, 1, 5, 0, 2, 1, 2, 6, 5, 6, 7, 3, 4, 7, 1, 3, 4]	BCO TurnsMaxNotImproved(5)	  21.87500
8	0.254167	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 4, 4, 1, 5, 6, 6, 1, 2, 0, 3, 3, 0, 0, 5, 0, 5, 7, 7, 5, 6, 2, 4, 7, 3, 2, 6, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.32800
8	0.258333	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 3, 0, 5, 6, 2, 4, 4, 6, 4, 1, 6, 1, 7, 3, 3, 2, 3, 6, 0, 7, 7, 7, 4, 0, 5, 2]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.28100
8	0.254167	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 2, 3, 0, 2, 0, 1, 4, 5, 3, 2, 4, 6, 7, 6, 4, 4, 4, 5, 5, 5, 3, 7, 7, 6, 3, 7, 0, 6]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.43800
8	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01500
8	0.258333	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 1, 2, 4, 3, 5, 3, 4, 6, 5, 2, 5, 7, 4, 7, 5, 2, 0, 6, 1, 1, 6, 2, 5, 6, 7, 7, 3, 0]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.65600
8	0.254167	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 2, 3, 3, 4, 4, 2, 5, 4, 6, 3, 0, 3, 6, 7, 7, 0, 4, 5, 5, 5, 1, 0, 6, 2, 7, 1, 2, 7, 6]	AG Crossover(0.900000) Mutation(0.100000)	   0.82800
8	0.254167	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 1, 2, 0, 1, 3, 4, 5, 2, 0, 2, 6, 5, 4, 6, 2, 7, 5, 0, 2, 6, 4, 7, 7, 4, 5, 3, 6, 3, 7, 1]	BCO TurnsMaxNotImproved(5)	  19.29700
8	0.254167	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 1, 4, 0, 3, 1, 5, 0, 2, 6, 6, 1, 5, 5, 0, 7, 2, 2, 1, 7, 3, 7, 3, 4, 7, 6, 4, 6, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.39000
8	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
8	0.254167	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 1, 3, 4, 1, 5, 2, 6, 6, 0, 3, 6, 1, 3, 2, 4, 5, 1, 7, 4, 4, 7, 5, 5, 2, 7, 6, 0, 3, 7]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.48500
8	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01600
9	0.294444	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 0, 4, 5, 3, 1, 3, 6, 4, 6, 6, 1, 2, 5, 5, 7, 4, 7, 6, 1, 1, 2, 4, 0, 8, 7, 8, 4, 8]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.59300
9	0.287037	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 3, 4, 2, 3, 5, 4, 4, 6, 1, 7, 1, 4, 1, 0, 8, 0, 6, 7, 5, 2, 0, 8, 6, 5, 3, 7, 2, 3, 8]	AG Crossover(0.900000) Mutation(0.100000)	   1.15600
9	0.287037	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 0, 1, 2, 3, 4, 5, 6, 7, 4, 2, 8, 8, 7, 2, 8, 1, 3, 7, 6, 7, 2, 5, 4, 0, 3, 5, 1, 6, 5, 0]	BCO TurnsMaxNotImproved(5)	  13.95300
9	0.287037	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 2, 3, 0, 4, 5, 6, 3, 6, 2, 7, 1, 1, 8, 8, 5, 2, 8, 3, 7, 6, 8, 4, 3, 4, 0, 7, 4, 5, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.51500
9	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
9	0.287037	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 1, 2, 3, 4, 1, 5, 6, 0, 7, 5, 7, 7, 7, 4, 3, 8, 2, 4, 5, 2, 6, 6, 2, 5, 8, 8, 0, 3, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.34400
9	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01500
9	0.300000	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 3, 0, 3, 1, 2, 6, 1, 0, 6, 1, 7, 1, 8, 4, 3, 5, 7, 2, 4, 8, 7, 5, 7, 0, 8, 5]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.40600
9	0.287037	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 3, 3, 0, 4, 5, 0, 0, 4, 2, 6, 1, 1, 7, 6, 7, 2, 3, 8, 5, 2, 6, 8, 7, 8, 4, 6, 5, 3, 4]	AG Crossover(0.900000) Mutation(0.100000)	   0.85900
9	0.287037	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 1, 2, 3, 4, 5, 0, 6, 0, 7, 7, 2, 3, 5, 0, 6, 6, 8, 7, 8, 4, 1, 4, 3, 8, 5, 3, 1, 4, 2]	BCO TurnsMaxNotImproved(5)	  19.86000
9	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
9	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
9	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
9	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01600
10	0.325000	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 3, 5, 6, 7, 3, 7, 5, 8, 2, 9, 9, 4, 7, 0, 9, 5, 9, 8, 1, 2, 0, 4, 6, 8, 6, 3, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.54600
10	0.316667	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 2, 3, 0, 4, 1, 5, 6, 7, 5, 2, 6, 1, 8, 7, 2, 3, 5, 6, 0, 9, 8, 9, 3, 7, 1, 4, 4, 9, 8]	AG Crossover(0.900000) Mutation(0.100000)	   0.70300
10	0.316667	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 1, 2, 2, 3, 4, 5, 6, 7, 0, 1, 8, 5, 9, 1, 2, 7, 8, 4, 8, 3, 7, 9, 4, 9, 3, 9, 6, 4, 5, 6]	BCO TurnsMaxNotImproved(5)	  11.21900
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01600
10	0.325000	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 4, 6, 4, 5, 0, 5, 7, 1, 4, 8, 2, 6, 3, 7, 3, 9, 8, 1, 9, 5, 8, 6, 7, 6, 9, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.73400
10	0.316667	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 3, 0, 4, 5, 0, 2, 3, 3, 4, 1, 5, 1, 2, 6, 7, 8, 8, 2, 6, 8, 9, 4, 7, 9, 9, 6, 1, 5, 7]	AG Crossover(0.900000) Mutation(0.100000)	   0.81300
10	0.316667	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 5, 0, 6, 2, 7, 8, 2, 6, 9, 1, 3, 4, 0, 8, 6, 7, 4, 6, 7, 1, 5, 3, 5, 9, 3, 8, 9]	BCO TurnsMaxNotImproved(5)	  14.67200
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 5, 0, 6, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01600
2	0.948141	CorrectRand	AntColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.23500
2	0.330733	CorrectRand	GeneticAlgorithm	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]	AG Crossover(0.900000) Mutation(0.100000)	   0.37500
2	0.410757	CorrectRand	BeeColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	BCO TurnsMaxNotImproved(5)	   8.45300
