K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
9	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
9	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
9	15.620530	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 2, 0, 0, 3, 2, 1, 4, 0, 3, 0, 0, 0, 1, 5, 1, 0, 6, 7, 0, 3, 3, 5, 8, 7, 0, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   1.50000
9	Infinity	DaviesBouldin	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01500
10	21.789923	DaviesBouldin	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 4, 3, 5, 1, 4, 6, 3, 1, 2, 2, 3, 6, 1, 5, 7, 4, 7, 5, 8, 3, 7, 9, 6, 4, 0, 5, 2, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.84400
10	11.760033	DaviesBouldin	GeneticAlgorithm	Lung_Cancer	[0, 0, 0, 1, 0, 1, 1, 2, 0, 3, 0, 4, 0, 4, 3, 0, 2, 5, 1, 4, 0, 0, 6, 6, 7, 8, 5, 3, 6, 9, 0, 0]	AG Crossover(0.900000) Mutation(0.100000)	   4.40600
10	13.885827	DaviesBouldin	BeeColonyOptimization	Lung_Cancer	[0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 4, 0, 5, 2, 0, 6, 1, 7, 8, 9, 0, 0]	BCO TurnsMaxNotImproved(5)	  20.56300
10	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
10	16.577021	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 1, 1, 1, 3, 4, 5, 1, 4, 6, 7, 1, 1, 1, 7, 1, 1, 1, 3, 8, 0, 1, 9, 4, 4, 0, 6, 2, 1]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   1.75000
10	14.046845	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 2, 2, 2, 3, 1, 4, 0, 0, 0, 0, 0, 0, 5, 6, 0, 3, 2, 0, 7, 7, 0, 8, 0, 7, 0, 9, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   1.60900
10	Infinity	DaviesBouldin	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01500
10	21.349489	DaviesBouldin	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 3, 0, 2, 1, 4, 2, 5, 6, 7, 4, 5, 1, 2, 0, 4, 7, 2, 4, 8, 5, 5, 0, 3, 1, 5, 9, 4, 9, 4]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   1.14100
10	12.945234	DaviesBouldin	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 1, 1, 1, 1, 1, 3, 4, 5, 3, 4, 1, 5, 5, 1, 1, 1, 1, 1, 2, 6, 6, 7, 8, 1, 6, 9, 5, 4, 3]	AG Crossover(0.900000) Mutation(0.100000)	   4.01600
10	13.276917	DaviesBouldin	BeeColonyOptimization	Lung_Cancer	[0, 0, 1, 2, 2, 2, 2, 3, 0, 4, 0, 0, 0, 5, 0, 2, 0, 5, 2, 2, 0, 1, 6, 0, 0, 7, 7, 8, 2, 9, 0, 5]	BCO TurnsMaxNotImproved(5)	  20.79700
10	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.00000
10	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 4, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	DaviesBouldin	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.00000
10	Infinity	DaviesBouldin	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.01600
2	0.146825	MX	AntColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.40600
2	0.151429	MX	GeneticAlgorithm	Lung_Cancer	[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]	AG Crossover(0.900000) Mutation(0.100000)	   0.68700
2	0.119048	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]	BCO TurnsMaxNotImproved(5)	  24.21900
2	0.151429	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.31200
2	0.209091	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.32800
2	0.191429	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.21900
2	0.151429	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   6.40600
2	0.146825	MX	AntColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.60900
2	0.163636	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]	AG Crossover(0.900000) Mutation(0.100000)	   0.76600
2	0.119048	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]	BCO TurnsMaxNotImproved(5)	  22.40200
2	0.179487	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.17100
2	0.198718	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.17200
2	0.171429	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.39000
2	0.151429	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   5.45300
3	0.145833	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 2, 2, 0, 1, 0, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 0, 0, 2, 2, 0, 2, 1, 0, 2, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.65700
3	0.106838	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 0, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 1]	AG Crossover(0.900000) Mutation(0.100000)	   1.17200
3	0.106838	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 1, 2, 1, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2]	BCO TurnsMaxNotImproved(5)	  21.18700
3	0.179654	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 1, 2, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.31200
3	0.185088	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 1, 2, 1, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.28200
3	0.169312	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.31200
3	0.106838	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 1, 2, 1, 2, 1, 1, 2, 0, 0, 1, 2, 2, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 1, 0, 1, 2, 1, 2, 2]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   8.23500
3	0.150000	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 1, 2, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 1, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.42200
3	0.164286	MX	GeneticAlgorithm	Lung_Cancer	[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 1]	AG Crossover(0.900000) Mutation(0.100000)	   0.70300
3	0.106838	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1]	BCO TurnsMaxNotImproved(5)	  24.81300
3	0.189377	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.23500
3	0.093939	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1, 2]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.60900
3	0.150794	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 1, 0, 0, 2, 0, 0, 2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 2, 0, 2]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.62500
3	0.122222	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 0, 1, 2, 0, 1, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 1, 2, 1, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   6.06300
4	0.125000	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 2, 2, 0, 3, 2, 3, 2, 0, 3, 2, 1, 3, 1, 1, 2, 0, 3, 0, 1, 1, 3, 0, 3, 1, 2, 2, 1, 0, 3, 0]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.48500
4	0.125000	MX	GeneticAlgorithm	Lung_Cancer	[0, 0, 1, 2, 3, 1, 2, 0, 0, 1, 1, 3, 2, 3, 3, 2, 1, 3, 0, 3, 3, 2, 2, 2, 0, 1, 0, 3, 1, 1, 0, 2]	AG Crossover(0.900000) Mutation(0.100000)	   0.65700
4	0.125000	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 1, 2, 1, 3, 3, 1, 3, 2, 0, 2, 0, 1, 3, 0, 1, 0, 3, 2, 3, 3, 2, 0, 3, 2, 2, 1, 1, 1, 0, 2]	BCO TurnsMaxNotImproved(5)	  23.59400
4	0.154762	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 1, 0, 1, 2, 1, 1, 3, 2, 1, 0, 3, 2, 0, 0, 2, 3, 0, 0, 0, 3, 2, 0, 0, 0, 2, 3, 2, 3, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.43700
4	0.129870	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 0, 3, 1, 3, 1, 0, 1, 0, 2, 1, 2, 2, 0, 3, 1, 2, 0, 1, 3, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.51600
4	0.125000	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 3, 1, 0, 3, 2, 2, 3, 2, 0, 0, 2, 0, 0, 1, 3, 2, 3, 3, 1, 0, 1, 1, 3, 3, 2, 0, 2, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.51500
4	0.125000	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 0, 1, 0, 2, 3, 2, 3, 3, 3, 1, 0, 0, 1, 2, 1, 1, 1, 2, 3, 2, 3, 2, 1, 2, 0, 0, 2, 3, 3, 1, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   6.37500
4	0.127679	MX	AntColonyOptimization	Lung_Cancer	[0, 0, 1, 1, 2, 3, 0, 2, 2, 1, 3, 2, 1, 0, 0, 1, 1, 2, 0, 3, 1, 2, 3, 1, 1, 0, 3, 1, 0, 3, 3, 2]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.43700
4	0.126984	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 0, 2, 1, 0, 0, 2, 3, 2, 2, 0, 0, 1, 3, 1, 2, 3, 1, 3, 3, 0, 3, 1, 2, 0, 3, 2, 0, 1, 2]	AG Crossover(0.900000) Mutation(0.100000)	   1.36000
4	0.125000	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 0, 0, 0, 1, 1, 2, 3, 2, 3, 3, 0, 0, 2, 1, 3, 2, 3, 1, 1, 2, 3, 1, 1, 2, 3, 1, 3, 0, 2, 2]	BCO TurnsMaxNotImproved(5)	  19.03100
4	0.154762	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 0, 0, 1, 1, 2, 2, 0, 3, 3, 1, 3, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 3, 3, 0, 3, 2, 2, 1, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.50000
4	0.188542	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 3, 3, 3, 3, 0, 2, 3, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.53100
4	0.152597	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 2, 3, 0, 1, 3, 3, 3, 2, 2, 0, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 0, 2, 0, 0, 1, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.37500
4	0.125000	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 0, 1, 2, 0, 2, 2, 1, 1, 0, 1, 3, 2, 3, 2, 1, 0, 2, 3, 3, 2, 3, 3, 3, 0, 0, 0, 2, 3, 1, 1]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   6.54700
5	0.157143	MX	AntColonyOptimization	Lung_Cancer	[0, 0, 0, 1, 2, 2, 0, 0, 3, 3, 1, 2, 2, 4, 4, 1, 3, 1, 3, 4, 1, 3, 3, 2, 4, 1, 4, 0, 1, 3, 2, 4]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.56300
5	0.157143	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 2, 1, 3, 1, 2, 0, 3, 3, 0, 1, 3, 2, 3, 2, 2, 4, 4, 4, 2, 4, 3, 4, 0, 0, 1, 2, 4, 3, 1, 0]	AG Crossover(0.900000) Mutation(0.100000)	   0.90700
5	0.157143	MX	BeeColonyOptimization	Lung_Cancer	[0, 1, 2, 0, 0, 0, 3, 3, 1, 3, 4, 4, 0, 2, 4, 3, 1, 3, 4, 1, 1, 2, 3, 2, 0, 1, 3, 4, 2, 2, 4, 0]	BCO TurnsMaxNotImproved(5)	  20.12500
5	0.166667	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 3, 4, 1, 2, 0, 4, 0, 3, 3, 3, 0, 2, 4, 0, 3, 0, 0, 4, 4, 0, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.45300
5	0.166667	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 4, 3, 4, 0, 0, 3, 2, 1, 1, 4, 3, 0, 4, 0, 4, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.32800
5	0.185000	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 1, 2, 3, 1, 0, 0, 3, 0, 0, 2, 2, 4, 2, 1, 0, 0, 4, 0, 0, 4, 4, 1, 1, 1, 4, 0, 3, 2, 1, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.32800
5	0.157143	MX	ParticleSwarmOptimization	Lung_Cancer	[0, 1, 2, 3, 2, 4, 3, 4, 0, 1, 0, 4, 4, 3, 0, 1, 3, 3, 1, 2, 2, 1, 4, 0, 2, 4, 2, 1, 4, 0, 3, 2]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   5.72200
5	0.157143	MX	AntColonyOptimization	Lung_Cancer	[0, 1, 0, 2, 1, 3, 3, 3, 4, 2, 3, 2, 1, 2, 0, 4, 2, 4, 0, 4, 0, 1, 4, 3, 2, 1, 1, 2, 0, 3, 1, 4]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   1.14100
5	0.157143	MX	GeneticAlgorithm	Lung_Cancer	[0, 1, 0, 2, 3, 3, 4, 4, 1, 3, 2, 2, 4, 0, 3, 2, 4, 1, 3, 1, 1, 3, 2, 0, 1, 0, 4, 1, 0, 4, 3, 2]	AG Crossover(0.900000) Mutation(0.100000)	   1.25000
5	0.157143	MX	BeeColonyOptimization	Lung_Cancer	[0, 0, 0, 1, 2, 2, 2, 2, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 1, 4, 1, 0, 2, 0, 4, 3, 4]	BCO TurnsMaxNotImproved(5)	  19.48500
5	0.190000	MX	CoralReefOptimization	Lung_Cancer	[0, 0, 0, 0, 1, 0, 2, 3, 0, 1, 0, 3, 4, 0, 0, 4, 4, 1, 4, 3, 2, 3, 4, 4, 4, 4, 1, 4, 2, 2, 0, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.26500
5	0.188571	MX	CoralReefOptimization	Lung_Cancer	[0, 1, 2, 2, 3, 4, 2, 3, 3, 2, 2, 4, 0, 3, 3, 2, 3, 1, 4, 0, 0, 1, 4, 3, 2, 2, 1, 4, 2, 1, 2, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.28100
