@relation 'Statlog Australian Credit Approval.arff'

@attribute att01 {0,1}
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 {1,2,3}
@attribute att41 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute att51 {1,2,3,4,5,6,7,8,9}
@attribute att61 numeric
@attribute att71 {0,1}
@attribute att81 {0,1}
@attribute att91 numeric
@attribute att101 {0,1}
@attribute att111 {1,2,3}
@attribute att121 numeric
@attribute att131 numeric
@attribute class {0,1}

@data
1,0.10406,0.18893,2,11,4,0.01316,1,1,0.01493,0,2,0.08,0,0
0,0.08902,0.0075,2,11,8,0.01018,1,1,0.16418,0,2,0.04,0.00099,1
1,0.1215,0.00893,2,2,8,0.02333,1,0,0,1,2,0,0,1
1,0.19669,0.01929,2,4,1,0,0,0,0,0,2,0.05,0,0
0,0.37338,0.17857,2,13,4,0.47368,1,0,0,1,2,0.49,0,0
0,0.54632,0.44786,2,6,4,0.08035,1,1,0.04478,1,2,0.078,0,1
0,0.03008,0.01339,2,8,4,0.03509,0,0,0,0,2,0.06,0.00018,0
0,0.16165,0.45536,2,8,5,0.16667,1,1,0.02985,0,2,0.0365,0.00444,1
1,0.10902,0.17107,1,9,4,0.07895,1,1,0.01493,1,2,0.04,0.003,1
1,0.12526,0.39286,2,13,4,0.02333,1,0,0,0,2,0.05,0,1
1,0.61398,0.33625,2,1,1,0.50579,1,1,0.16418,1,2,0.015,0.003,1
1,0.06511,0.19643,2,4,4,0.01754,1,0,0,0,2,0.04,0,1
1,0.34466,0.15768,1,4,4,0.00877,1,1,0.14925,1,2,0.16,0,1
1,0.36722,0.36161,2,14,4,0.08772,1,1,0.08955,0,2,0.26,0.00196,1
1,0.1215,0.055,2,4,4,0.00298,0,0,0,1,2,0.178,0,0
0,0.57398,0.23214,2,3,5,0.10825,0,0,0,1,2,0.0365,0,0
1,0.12662,0.08036,2,3,4,0.00439,0,0,0,0,2,0.08,0.0001,0
1,0.5815,0.05357,2,2,4,0.13158,0,0,0,1,2,0,0.0035,0
0,0.70932,0.17857,2,6,4,0.14035,1,1,0.0597,0,2,0,0.00099,1
1,0.09654,0.20089,2,9,4,0.06,1,0,0,0,1,0.06,0,1
1,0.14286,0.14286,2,8,5,0.00877,1,0,0,1,2,0.08,0,1
1,0.33714,0.015,1,9,4,0.01018,0,0,0,1,2,0.1545,0.00002,0
0,0.42857,0.0625,1,8,4,0,0,0,0,1,2,0.075,0.00001,0
1,0.14782,0.02982,2,3,8,0.00298,0,0,0,1,2,0.11,0.00005,0
0,0.33459,0.03571,2,8,4,0.07018,1,1,0.16418,0,2,0,0.00456,1
1,0.38842,0.17857,2,1,1,0,0,1,0.02985,0,2,0.0085,0.00001,0
0,0.07639,0.15768,1,8,8,0.10526,1,0,0,0,2,0.12,0,1
1,0.20301,0.02232,2,6,4,0.01596,1,0,0,1,2,0.1,0,0
1,0.28075,0.10714,2,2,4,0.00579,0,0,0,1,2,0.06,0,0
1,0.08526,0.05357,1,13,4,0.07018,1,0,0,1,2,0.05,0.0002,0
0,0.13278,0.38393,2,11,4,0.01456,1,1,0.07463,1,2,0,0.0056,1
1,0.39353,0.22179,2,11,4,0.0014,1,1,0.01493,0,2,0.1,0.003,1
1,0.13414,0.00589,2,8,3,0.07895,0,0,0,1,1,0,0,1
0,0.14541,0.02821,1,11,4,0.05263,1,1,0.02985,1,2,0.04,0.004,1
0,0.24436,0.18893,2,10,2,0.07895,1,1,0.07463,1,2,0.0495,0.005,1
0,0.3997,0.26929,1,11,8,0.2807,1,1,0.20896,0,2,0,0.023,1
0,0.34586,0.18304,2,10,4,0.17544,1,0,0,1,2,0,0.04,1
1,0.2594,0.07446,2,8,4,0.00298,0,0,0,0,2,0.15,0,0
0,0.17173,0.10268,2,14,8,0.0307,1,0,0,0,2,0.18,0,1
1,0.20556,0.44643,2,6,5,0.00877,0,0,0,1,2,0.36,0,0
1,0.26797,0.14286,2,14,4,0.17544,1,1,0.04478,1,2,0.145,0.02279,1
1,0.30571,0.23214,2,6,4,0.00439,1,0,0,1,2,0.2215,0,0
1,0.12526,0.08339,2,4,4,0.02632,0,0,0,0,2,0.09,0,0
1,0.2606,0.11018,2,8,4,0.08772,0,1,0.02985,1,2,0.08,0.00041,0
1,0.26797,0.01786,2,8,5,0.0293,1,0,0,1,1,0.16,0,0
1,0.03383,0.11161,2,9,4,0.00298,0,1,0.01493,0,2,0,0.00006,0
1,0.20301,0.05946,2,13,8,0.17842,1,1,0.13433,0,2,0.1995,0.00827,1
1,0.17173,0.10714,2,8,4,0.04386,0,1,0.01493,0,2,0,0.00022,0
1,0.81203,0.19643,2,10,9,0.45614,1,1,0.01493,1,2,0,0,1
0,0.07639,0.33929,2,9,4,0.05702,1,1,0.08955,1,2,0.02,0.006,1
0,0.20301,0.01036,2,7,8,0.00439,0,1,0.01493,1,2,0.136,0.00108,0
0,0.08767,0.02375,1,8,4,0.03509,0,1,0.01493,0,2,1,0.00002,0
1,0.25564,0.05661,2,2,4,0.02053,0,0,0,1,1,0,0,0
0,0.54887,0.02982,2,6,4,0.01754,0,0,0,1,2,0.12,0.00117,0
1,0.2606,0.05357,1,9,4,0.0014,0,0,0,0,1,0.08,0,0
1,0.56887,0.53571,2,8,4,0.29825,1,1,0.13433,0,2,0,0,1
0,0.34331,0.01036,2,1,1,0,0,1,0.14925,0,2,0.1,0.00018,0
1,0.2982,0.09821,2,7,4,0.14912,1,1,0.08955,0,2,0.102,0,1
0,0.10647,0.10714,2,6,4,0.0014,1,0,0,0,2,0.05,0,1
1,0.33714,0.64732,2,9,4,0.00298,0,0,0,0,2,0.16,0.03552,0
1,0.55639,0.02089,2,1,1,0,0,0,0,0,2,0.0725,0,0
0,0.14782,0.02964,2,11,4,0.01456,0,1,0.01493,1,2,0.1,0.00011,0
1,0.32211,0.16071,2,14,8,0.20175,0,0,0,1,1,0.3555,0,1
0,0.67173,0.75,2,3,5,0.35088,1,1,0.19403,0,2,0,0.067,1
1,0.21805,0.03125,2,7,4,0.03368,1,1,0.04478,1,2,0.198,0,1
1,0.26797,0.02232,2,4,4,0.00877,0,0,0,0,2,0.19,0.0201,0
0,0.27068,0.10714,1,5,3,0,0,0,0,0,2,0.08,0.0002,0
1,0.08526,0.23214,2,9,8,0.05123,1,1,0.10448,0,2,0.04,0.02954,1
1,0.3809,0.21429,2,7,4,0.04526,1,1,0.07463,1,2,0.054,0.01097,1
1,0.05008,0.1175,2,3,4,0.01175,0,0,0,1,2,0.07,0.00002,0
1,0.46737,0.25,1,8,4,0.05702,0,0,0,0,2,0.08,0.00002,0
1,0.03759,0,1,6,4,0.00877,0,0,0,0,2,0.03,0,0
0,0.41233,0.23214,2,11,4,0.01754,1,1,0.04478,1,2,0.0725,0,1
1,0.22812,0.53571,2,8,8,0.18719,1,1,0.16418,0,2,0,0.02283,1
0,0.18677,0.07143,2,5,3,0,0,0,0,1,2,0.138,0.00001,0
1,0.37338,0.11911,2,9,4,0.14035,1,1,0.20896,0,2,0.1915,0.01344,1
1,0.17173,0.21429,2,8,4,0.03509,1,1,0.04478,0,2,0,0,1
0,0.21684,0.01339,2,11,4,0.02053,1,1,0.0597,0,2,0.04,0,1
1,0.89729,0.63393,2,1,1,0,1,0,0,1,2,0,0,1
1,0.13158,0.41071,1,7,4,0.05263,0,0,0,1,2,0,0.04,0
0,0.2018,0.04464,2,1,1,0,0,1,0.01493,0,2,0.046,0.003,0
0,0.0815,0.30661,2,13,8,0.02632,1,1,0.10448,0,2,0.048,0,1
0,0.17789,0,2,8,4,0,0,0,0,0,3,0.092,0,1
1,0.26797,0.00143,1,2,4,0.14912,0,0,0,1,2,0.23,0,0
0,0.13158,0.30357,2,11,4,0.0614,1,1,0.14925,0,2,0.04,0.0099,0
0,0.13789,0.04464,2,11,4,0.00877,0,0,0,1,2,0.06,0.00809,0
1,0.14286,0.45089,2,8,4,0.00439,0,1,0.02985,0,2,0,0.05552,0
0,0.23684,0.03875,1,14,4,0.03509,0,0,0,0,2,0.14,0.00013,0
0,0.27444,0.21429,2,2,4,0.04386,0,0,0,0,2,0.136,0,0
1,0.19925,0.05357,1,9,4,0.01316,1,0,0,1,2,0.13,0.01065,1
1,0.08391,0.38982,2,8,5,0.02053,0,1,0.02985,1,2,0.1,0.00007,0
1,0.33083,0.08625,2,9,4,0.00439,0,1,0.02985,0,2,0.11,0.00001,0
1,0.07639,0,2,11,4,0.02333,0,0,0,0,2,0.08,0.00001,0
0,0.22556,0.13393,2,8,4,0.03807,1,1,0.01493,1,2,0.1855,0,1
1,0.31083,0.15179,2,3,5,0.11404,1,1,0.02985,0,2,0.137,0.0061,1
0,0.29323,0.10714,1,6,4,0.07018,0,0,0,0,2,0.09,0,0
1,0.60406,0.34375,2,10,4,0.30404,1,1,0.07463,0,2,0,0,1
1,0.17293,0.03571,2,6,4,0.01754,0,0,0,0,2,0.1,0,0
1,0.28075,0.07732,1,4,1,0,0,0,0,0,2,0.06,0,0
0,0.11023,0.17857,1,1,1,0,0,0,0,0,2,0,0,0
0,0.64286,0.57143,2,5,1,0,1,1,0.22388,0,2,0,0.00247,1
1,0.2782,0.00589,1,8,8,0.11404,1,1,0.01493,1,2,0.216,0.08,1
0,0.1015,0.42268,2,8,8,0.21053,1,0,0,0,2,0.17,0,1
0,0.24812,0.19643,2,4,4,0.19298,0,0,0,1,1,0.05,0,0
0,0.16286,0.02393,2,6,8,0.0614,1,0,0,0,2,0.2,0,0
1,0.14165,0.39732,2,14,8,0.01614,1,1,0.01493,0,2,0.05,0,1
0,0.26797,0.40179,2,1,1,0,0,0,0,0,2,0.092,0.052,0
0,0.2794,0.01929,2,13,4,0.0014,1,0,0,0,2,0.22,0.11177,1
1,0.15293,0.05357,2,2,8,0.06579,1,1,0.08955,0,2,0.1,0.00327,1
1,0.34586,0.00446,1,8,4,0.05263,0,0,0,1,2,0.116,0.00113,1
1,0.2418,0.04464,1,4,4,0.00877,0,0,0,0,2,0.112,0,0
0,0.15534,0.01786,2,11,8,0.04386,1,1,0.01493,0,2,0,0.00678,1
1,0.11158,0.00893,1,8,8,0.00877,0,0,0,0,2,0.14,0.00204,0
1,0.26571,0.55357,2,8,4,0.01754,1,0,0,0,2,0.06,0,0
1,0.13654,0.10714,2,7,4,0.04526,1,1,0.01493,0,2,0.13,0.008,1
1,0.35714,0.0625,1,8,5,0.00877,1,0,0,1,2,0.082,0.004,0
0,0.16662,0.16071,2,9,4,0.03509,0,0,0,1,2,0.18,0.00006,0
1,0.33955,0.13536,2,9,4,0.04088,1,0,0,1,2,0.1,0,0
0,0.50376,0.02679,2,11,8,0.09649,1,1,0.01493,0,2,0.1665,0.00892,1
1,0.27564,0.14286,1,13,4,0.05263,0,0,0,1,2,0.06,0,0
0,0.25308,0.38089,2,11,8,0.00298,0,1,0.1791,1,2,0.0645,0.00003,0
1,0.21173,0.055,2,9,4,0.13158,1,1,0.07463,1,2,0.05,0.00003,1
1,0.61774,0.55357,2,10,9,0,1,1,0.29851,0,2,0.076,0.0013,0
1,0.03504,0.02679,2,8,4,0.0614,1,1,0.07463,1,2,0.176,0.0069,1
1,0.16286,0.44643,2,9,4,0.0307,1,0,0,1,2,0.13,0,0
1,0.28451,0.19643,2,11,8,0.19298,1,1,0.1791,1,2,0.204,0.01,1
1,0.24692,0.01786,2,8,4,0.0614,1,1,0.16418,0,2,0.016,0.0054,1
1,0.12782,0.01643,2,4,4,0.00439,0,0,0,1,2,0.14,0.00055,0
1,0.42105,0.03429,2,14,4,0.08772,1,0,0,0,2,0.255,0.006,1
1,0.34466,0.07143,2,3,4,0.00877,0,0,0,1,2,0.1105,0,0
1,0.18165,0.45839,2,13,4,0.01754,0,0,0,0,2,0,0.00002,0
1,0.24316,0.06554,2,8,8,0.15211,1,0,0,0,2,0.13,0.002,1
1,0.09519,0.00893,2,11,4,0.00439,0,0,0,0,2,0.1,0,0
1,0.08902,0.01339,2,11,4,0.07018,1,1,0.02985,1,2,0.04,0,1
1,0.56647,0.00143,2,14,8,0.0014,1,0,0,0,2,0,0.03,1
1,0.73684,0.25,2,10,9,0,0,0,0,0,2,0,0.00012,0
1,0.40346,0.1175,2,7,4,0.12281,0,0,0,1,1,0.2,0,0
0,0.0388,0.0075,2,6,4,0.00439,0,0,0,0,2,0.1,0.00001,0
1,0.23684,0.02071,2,9,4,0.01018,0,1,0.01493,0,2,0.17,0.02803,0
1,0.30451,0.16071,2,6,4,0.03509,1,0,0,1,2,0.12,0,0
0,0.86962,0,2,8,4,0,0,0,0,0,3,0.092,0,1
1,0.42481,0.00732,2,3,8,0.17982,1,0,0,0,2,0.2,0,1
0,0.13158,0.39286,1,11,4,0.10526,1,0,0,1,2,0.134,0,0
1,0.16045,0.07143,2,10,2,0.00579,0,1,0.02985,0,2,0.16,0.013,0
1,0.45985,0.01786,2,3,8,0.17544,1,0,0,1,2,0.16,0,1
0,0.1391,0.41964,2,14,8,0.01754,1,1,0.02985,1,2,0.15,0.00551,1
1,0.31083,0.04768,2,3,5,0.00439,0,0,0,1,2,0.22,0.045,0
1,0.1403,0.41071,2,3,4,0.12281,1,1,0.13433,0,2,0.028,0.00742,1
1,0.18301,0.03125,2,4,4,0.01316,0,1,0.02985,1,2,0.087,0.00003,0
0,0.05759,0.32143,2,6,4,0.04825,1,0,0,1,2,0,0,1
1,0.1003,0.03875,2,11,4,0.05263,0,0,0,0,2,0.054,0.00007,0
1,0.26947,0.57732,2,2,4,0.10526,1,1,0.13433,0,2,0.125,0.0073,1
0,0.6591,0.07143,2,1,1,0.22807,0,1,0.01493,0,2,0,0.0001,0
1,0.69053,0.055,2,11,4,0.00439,1,0,0,1,2,0.13,0,1
0,0.77323,0.5,2,1,1,0,1,1,0.16418,1,2,0,0.014,1
1,0.24556,0.03714,1,3,5,0.01754,1,1,0.14925,1,2,0.066,0.00028,0
1,0.52376,0.23214,2,11,8,0.21053,1,0,0,1,2,0.175,0,1
0,0.14782,0.41071,1,4,8,0.10526,0,0,0,1,2,0.01,0.00016,0
1,0.09654,0.33036,2,8,4,0.05842,1,1,0.04478,1,2,0.02,0.00028,1
1,0.51759,0.27232,2,9,8,0.54386,1,1,0.1791,0,2,0,0.0079,1
1,0.14286,0.05357,2,11,4,0.08333,1,1,0.04478,1,2,0,0.00582,1
1,0.2782,0.5,1,1,1,0,0,1,0.02985,0,2,0.08,0.00001,0
1,0.2982,0.01196,1,13,4,0.00298,0,0,0,0,2,0.09,0,0
1,0.14782,0.01643,1,9,4,0.09211,1,1,0.08955,1,2,0.104,0.00347,0
1,0.04767,0.01196,1,4,4,0.01018,0,0,0,0,1,0.1,0,0
0,0.10647,0.30357,2,8,4,0.00579,0,0,0,0,2,0,0.00351,0
0,0.70421,0.58929,2,11,4,0.38596,1,0,0,1,2,0.0105,0.10561,1
1,0.26797,0.17857,1,6,4,0.29825,1,0,0,0,2,0,0,0
0,0.16917,0.44036,2,13,8,0.12281,1,1,0.08955,0,2,0.2,0.00458,1
1,0.11654,0.34821,2,8,4,0.00877,1,0,0,0,2,0.07,0,0
1,0.1003,0,2,8,4,0,0,0,0,0,3,0.092,0,0
0,0.17293,0.48214,1,1,1,0.07018,0,1,0.01493,1,2,0.1,0.00001,0
1,0.43729,0.16518,2,11,4,0.1607,1,0,0,0,1,0,0,1
1,0.19429,0.0625,1,8,4,0.03509,1,1,0.07463,1,2,0.08,0.05777,1
1,0.66286,0.25143,2,7,4,0.49123,1,1,0.08955,1,2,0.18,0.01332,1
1,0.63414,0.41071,2,1,1,0.17544,1,1,0.07463,0,2,0,0.08851,1
1,0.56511,0.35714,2,3,5,0,1,1,0.16418,0,2,0,0.01249,1
1,0.39218,0.01786,2,7,4,0.00877,1,0,0,0,1,0.144,0,0
1,0.20797,0.07286,1,6,4,0.07018,1,1,0.04478,1,2,0.185,0.0056,1
1,0.24692,0.23214,2,13,4,0.10965,1,1,0.1194,0,2,0.165,0.012,1
1,0.57263,0.07286,1,1,1,0.05263,0,0,0,0,2,0.06,0.00001,0
0,0.16917,0.39286,1,6,4,0.15789,1,0,0,0,2,0.06,0,0
1,0.2394,0.02679,1,8,4,0.0014,0,0,0,0,2,0.12,0,0
0,0.29955,0.01339,2,13,4,0.01316,0,0,0,0,2,0.15,0.00044,1
1,0.18045,0.02679,2,8,5,0.00877,1,0,0,0,2,0.1745,0.00023,1
0,0.22436,0.03714,2,8,4,0.08772,1,1,0.07463,1,2,0.15,0.0143,1
0,0.06511,0.01339,3,13,1,0.35088,0,0,0,1,1,0.15,0,1
1,0.1003,0.25,2,8,4,0.05702,1,1,0.04478,0,2,0.1,0.01391,1
1,0.05639,0.78571,3,1,7,0,0,0,0,1,3,0.225,1,1
1,0.06511,0.24107,1,7,4,0.0014,0,0,0,0,2,0.07,0,0
1,0.51008,0.08929,2,7,5,0.08772,1,1,0.1791,1,2,0.205,0.0251,1
1,0.65669,0.30357,2,10,8,0.24561,1,1,0.04478,0,2,0,0,1
1,0,0.14286,1,9,4,0.0614,1,1,0.02985,1,2,0.06,0.01,1
1,0.08391,0.33929,2,11,4,0.03509,1,0,0,1,2,0.03,0.004,1
0,0.12286,0.41661,2,4,8,0.00298,0,0,0,0,2,0.16,0.00005,0
1,0.05759,0.35714,2,9,8,0.00579,0,1,0.01493,0,2,0.06,0.00001,0
1,0.31699,0.08929,1,9,4,0.10526,0,0,0,0,1,0.1,0,0
1,0.23188,0.125,2,9,4,0.12281,1,1,0.04478,1,2,0.1645,0,0
1,0.11534,0.02679,1,12,7,0.02632,0,0,0,1,2,0.066,0.00002,0
1,0.06647,0.36607,2,8,8,0.03807,0,0,0,0,2,0.16,0.00013,0
1,0.21429,0.10714,2,9,4,0.02632,0,0,0,1,2,0.15,0.00067,0
0,0.48241,0.375,2,11,4,0.17544,1,1,0.10448,1,2,0,0,1
1,0.13534,0.41071,2,3,4,0.01456,0,0,0,0,2,0,0,0
0,0.26797,0.125,2,2,4,0.10526,1,0,0,1,2,0.15,0,0
0,0.1003,0.26786,2,4,4,0.05263,1,1,0.01493,0,2,0.08,0.00234,1
0,0.11278,0.08339,2,3,5,0.01754,1,1,0.0597,0,1,0.04,0,1
1,0.19429,0.15179,2,13,4,0.15053,1,1,0.01493,1,2,0.06,0,1
0,0.20421,0.05946,2,1,1,0,0,0,0,0,2,0.17,0.00001,0
1,0.42602,0.03714,2,9,4,0.17544,1,1,0.08955,1,2,0.25,0.1,1
0,0.06767,0.35714,2,9,4,0.03509,0,1,0.01493,0,2,0.06,0.00001,0
0,0.2218,0.03571,2,11,4,0.03509,1,1,0.02985,1,2,0.0835,0.005,0
0,0.11654,0.21429,2,6,4,0.08772,1,1,0.04478,0,2,0.04,0.00918,1
1,0.1215,0.39286,2,14,4,0.01018,1,1,0.08955,0,2,0.0605,0,1
1,0.12286,0.01786,2,8,4,0.00439,0,0,0,0,2,0.18,0,0
1,0.28451,0.32143,1,9,8,0.18421,1,0,0,1,2,0.077,0,1
0,0.47489,0.03571,2,11,4,0.00439,0,0,0,1,2,0.1315,0,0
0,0.14782,0.02089,1,1,1,0.00439,0,0,0,0,2,0.06,0.00087,0
0,0.06271,0.01929,2,8,4,0.0614,0,1,0.01493,1,2,0.04,0.00005,0
1,0.28947,0.08929,1,9,4,0.24561,0,0,0,1,2,0.14,0,0
0,0.13414,0.01196,2,11,4,0.02632,0,0,0,0,1,0.08,0,0
1,0.31459,0.03857,2,7,4,0.04088,0,0,0,0,1,0.014,0,0
1,0.2394,0.05054,2,9,8,0.02632,1,1,0.01493,0,2,0.12,0.001,1
1,0.27188,0.08929,2,6,4,0.26316,1,0,0,1,2,0.2615,0,0
0,0.10406,0.06554,2,11,4,0.07316,1,1,0.07463,0,2,0.11,0.02503,1
1,0.30075,0.09821,2,3,5,0,0,0,0,0,2,0.09,0,0
1,0.12526,0.02964,2,8,8,0.07596,0,0,0,1,2,0.064,0,1
0,0.32586,0.42857,2,11,8,0.49123,1,1,0.1194,0,2,0,0.0659,1
1,0.27323,0.15929,2,13,8,0.21193,1,1,0.04478,0,2,0.1555,0.003,1
0,0.13414,0.02821,2,3,4,0.00298,0,0,0,0,2,0.072,0,0
1,0.19429,0.52089,2,3,5,0,0,0,0,1,2,0.089,0,0
1,0.45489,0.07143,2,7,4,0.0614,1,1,0.02985,1,2,0,0.00015,1
1,0.24692,0.03875,1,8,4,0.0014,0,0,0,0,2,0.085,0.00179,0
1,0.3609,0.25,2,11,8,0.40351,1,1,0.10448,1,2,0.15,0.00005,0
1,0.05008,0.00304,1,8,4,0.0014,0,0,0,0,2,0.07,0.00722,0
1,0.53263,0.08179,2,1,1,0.01018,0,0,0,0,2,0.1,0.00003,0
1,0.13789,0.00607,2,7,4,0.00298,0,0,0,0,1,0,0,0
0,0.31699,0.04464,1,3,8,0.01754,0,0,0,1,2,0.08,0,0
1,0.45865,0.39286,1,2,4,0.05263,1,0,0,0,1,0,0,0
1,0.68797,0.09821,2,9,4,0.0614,1,1,0.07463,1,2,0.03,0.00058,1
1,0.17669,0.01339,2,7,4,0.00877,1,1,0.04478,0,2,0.13,0.15108,1
0,0.4185,0.03714,2,6,4,0.02333,0,0,0,0,2,0.12,0.00237,0
1,0.5388,0.67857,2,1,1,0,1,1,0.01493,0,2,0.047,0,0
0,0.30331,0.05661,1,1,1,0,1,0,0,0,2,0.16,0,0
1,0.0815,0.14286,1,3,4,0.03509,0,0,0,1,2,0.18,0.01,0
0,0.16165,0.08625,1,8,4,0,0,0,0,0,2,0.06,0,0
1,0.14406,0.05357,2,8,8,0.04965,1,0,0,0,2,0.211,0.002,1
1,0.83338,0.32143,2,1,1,0.14035,0,1,0.01493,0,2,0.035,0.00006,0
1,0.51008,0.01036,2,8,5,0.52632,1,1,0.29851,0,2,0,0.15,1
0,0.29323,0.08929,1,8,4,0.08772,0,0,0,1,2,0,0.00002,0
1,0.44361,0.10714,2,11,8,0.21053,1,1,0.16418,0,2,0.04,0,1
1,0.1391,0.02232,1,6,4,0.00439,1,0,0,0,2,0.09,0.00001,0
1,0.31579,0.08929,2,13,5,0.01754,0,0,0,0,2,0.174,0,0
1,0.64406,0.66071,2,2,5,0.52632,1,1,0.25373,1,2,0,0,1
0,0.45744,0.23804,2,11,4,0.25877,1,1,0.04478,1,2,0,0,1
0,0.45985,0,2,8,4,0.08772,1,0,0,0,2,0,0,1
1,0.30827,0.0625,2,9,5,0.00877,1,0,0,1,2,0.0815,0,0
0,0.46992,0.16375,2,4,8,0.03509,0,0,0,1,1,0.12,0,0
1,0.25308,0.09679,1,7,4,0.00439,0,0,0,1,1,0.04,0,0
1,0.20932,0.02679,2,11,8,0.00579,0,0,0,1,2,0.11,0.00251,0
1,0.08526,0.25893,2,7,4,0.0014,0,1,0.01493,0,2,0.05,0.00001,0
0,0.41474,0.03571,2,3,5,0.07895,1,0,0,1,2,0,0.003,1
0,0.14662,0.05357,2,9,4,0.0307,0,0,0,1,2,0.08,0,0
1,0.26947,0.02964,2,14,4,0.04684,1,1,0.1194,1,2,0.1515,0.0329,1
0,0.06135,0.39286,2,14,8,0.03509,1,1,0.16418,0,2,0,0.03,1
0,0.29203,0.08036,1,13,4,0.12281,0,0,0,1,2,0.1,0.00141,0
0,0.58271,0.25,2,6,8,0.10526,0,0,0,0,2,0,0,0
0,0.17549,0.04018,2,11,4,0.04526,1,1,0.02985,0,2,0.1,0,0
1,0.40346,0.05357,2,3,5,0,0,0,0,0,1,0.15,0,0
1,0.15293,0.02089,1,13,8,0.00439,0,0,0,0,2,0.12,0.00001,0
1,0.63534,0.44643,2,4,8,0.2807,1,0,0,1,2,0.012,0.02028,1
0,0.2218,0.10857,1,14,8,0.08912,1,1,0.01493,0,2,0.035,0,1
1,0.27564,0.14286,2,7,4,0.08772,1,0,0,1,2,0.18,0,1
1,0.11158,0.03125,1,8,8,0.00877,0,0,0,0,2,0.14,0.00204,0
1,0.30707,0.3275,2,8,4,0.15789,1,1,0.1791,1,2,0,0.00221,1
1,0.44361,0.90036,2,11,8,0.00737,1,1,0.01493,0,2,0.38,0.0009,0
0,0.36842,0.21429,2,4,4,0.03509,1,0,0,1,2,0,0,1
1,0.35594,0.07286,2,9,4,0.0014,1,0,0,1,2,0.2,0.058,1
1,0.2418,0.07286,1,14,8,0.0014,0,0,0,0,2,0.064,0.00001,0
1,0.35459,0.09518,2,13,4,0.00579,0,0,0,1,2,0,0.00501,0
1,0.26436,0.69643,2,8,4,0.24561,1,1,0.23881,0,2,0,0.05,1
1,0.33579,0.09071,2,1,1,0,0,0,0,0,2,0,0.01,0
1,0.1015,0.08625,2,8,4,0.07018,1,1,0.16418,1,2,0.1,0.03,1
1,0.50256,0.20839,2,9,4,0.19298,0,0,0,0,2,0.2325,0.0015,0
1,0.12406,0.27982,1,3,5,0.00579,0,0,0,1,2,0.092,0,0
1,0.1015,0.35714,1,8,4,0.08772,1,0,0,0,1,0.02,0,1
1,0.31835,0.08929,2,9,4,0,1,0,0,1,2,0.1195,0.002,1
1,0.15534,0.03125,2,7,4,0.00298,0,1,0.0597,0,2,0.127,0.0195,0
1,0.35459,0.23214,2,7,8,0.14912,1,1,0.1791,1,2,0.0465,0,1
0,0.10526,0.34071,2,3,4,0.0014,0,0,0,0,2,0.1,0.01,0
1,0.34466,0.11607,2,11,8,0.31579,1,0,0,1,2,0.051,0.00639,1
1,0.13278,0.35857,2,14,4,0.0014,1,1,0.13433,0,2,0.03,0.00396,1
0,0.19805,0.48214,2,11,8,0.17544,1,1,0.02985,0,2,0,0.05,1
0,0.49504,0.01643,2,13,8,0.01456,1,1,0.16418,1,2,0.22,0.00006,1
0,0.57774,0,1,1,1,0,0,0,0,0,2,0,0,0
1,0.38226,0.08929,1,3,8,0.35088,0,0,0,1,1,0.1,0,0
1,0.38226,0.05804,2,8,4,0.05263,1,1,0.14925,0,2,0.093,0.047,1
0,0.20932,0.07286,2,9,4,0.00877,0,0,0,1,2,0.09,0.0005,0
1,0.0815,0.33929,2,9,4,0.05263,1,0,0,0,2,0.06,0.02206,1
1,0.38722,0.15179,2,8,5,0.22807,1,1,0.23881,0,2,0.0585,0.0121,1
1,0.3409,0.02679,1,2,4,0.02053,0,0,0,0,2,0.12,0.00003,0
1,0.18677,0.00893,2,3,5,0,1,0,0,1,2,0,0,1
1,0.38602,0.06107,1,7,4,0.00579,0,0,0,0,1,0.2,0,0
1,0.42361,0.015,2,8,8,0.00737,1,1,0.08955,0,2,0.11,0.00948,1
1,0.11398,0.26786,2,6,4,0.04965,1,1,0.01493,0,2,0.04,0.098,1
0,0.09519,0.04464,2,8,4,0,0,0,0,0,2,0,0,0
0,0.20797,0.10714,2,7,4,0.09789,0,1,0.01493,1,2,0.14,0.0001,0
1,0.11774,0.02821,1,13,4,0.02333,0,0,0,0,2,0.08,0,0
1,0.21805,0.18304,2,14,4,0.16667,1,1,0.02985,0,2,0.21,0.00007,1
1,0.19805,0.08036,2,3,5,0.01754,0,0,0,1,2,0.32,0.04,0
0,0.07023,0.33036,2,11,4,0.04246,1,1,0.0597,0,2,0.03,0.0054,1
0,0.14286,0.20982,2,11,4,0.11123,1,1,0.14925,0,2,0.06,0.00245,1
1,0.14782,0.06393,2,8,4,0.01895,0,0,0,1,2,0.068,0.00001,0
1,0.21925,0.17857,2,9,4,0.38596,1,0,0,1,2,0.035,0,1
1,0.17925,0.07893,1,6,4,0.14035,1,0,0,0,2,0.094,0,0
0,0.22301,0.05946,2,11,4,0.08474,1,0,0,1,2,0.22,0,0
1,0.13789,0.11304,1,8,4,0.00579,0,0,0,0,2,0.08,0.01058,0
0,0.16165,0.03714,1,1,1,0.01754,1,1,0.04478,0,2,0.09,0.00147,0
1,0.16541,0.01929,2,7,4,0.03509,0,0,0,1,2,0.06,0.00001,0
