@relation 'Climate Model Simulation Crashes.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute class {0,1}

@data
0,0.75978,0.57513,0.72299,0.98097,0.87805,0,0.31781,0.77679,0.23772,0.88083,0.404,0.85981,0.08572,0.56912,0.94946,0.24496,0.01742,0.47324,0.34219,1
0,0.76536,0.14348,0.57323,0.65482,0.63007,0.75718,0.8429,0.3492,0.61122,0.83754,0.16903,0.95723,0.45913,0.11994,0.81688,0.78563,0.91763,0.21486,0.52742,1
0,0.77095,0.8505,0.58435,0.16039,0.82523,0.36508,0.52052,0.94998,0.08379,0.52203,0.73114,0.57774,0.86256,0.34666,0.65512,0.67157,0.48368,0.51121,0.62538,1
0,0.77654,0.62143,0.64815,0.72378,0.21158,0.1549,0.63684,0.8394,0.98362,0.76481,0.69238,0.38303,0.42377,0.43863,0.5869,0.74747,0.47128,0.67664,0.16295,1
0,0.78212,0.51216,0.67164,0.53854,0.26804,0.26214,0.30991,0.72389,0.35454,0.48383,0.42521,0.44656,1,0.35583,0.95271,0.59806,0.21389,0.9488,0.45668,1
0,0.78771,0.64974,0.16622,0.12856,0.40796,0.06543,0.66164,0.74175,0.40725,0.55181,0.78404,0.78818,0.34165,0.03996,0.53266,0.45989,0.96457,0.86959,0.67381,1
0,0.7933,0.75167,0.05343,0.87744,0.02986,0.95467,0.11528,0.35575,0.85645,0.23183,0.93889,0.75987,0.60644,0.24193,0.49414,0.78301,0.78001,0.14401,0.01299,1
0,0.79888,0.42366,0.40819,0.85088,0.4893,0.03314,0.2412,0.34685,0.79639,0.13846,0.03763,0.80821,0.93094,0.30486,0.90968,0.79639,0.33182,0.92018,0.50562,1
0,0.80447,0.19172,0.48413,0.33597,0.41232,0.18352,0.1085,0.82575,0.23257,0.25652,0.1166,0.19404,0.6855,0.15608,0.51465,0.64493,0.36342,0.7885,0.22324,1
0,0.81006,0.20539,0.32123,0.61618,0.00662,0.4708,0.38523,0.883,0.20723,0.64269,0.18048,0.18814,0.10803,0.29845,0,0.13015,0.09782,0.70792,0.15495,1
0,0.81564,0.03477,0.8774,0.10974,0.22398,0.37353,0.56351,0.37285,0.07894,0.44926,0.06104,0.76941,0.8808,0.95313,0.04406,0.70671,0.93115,0.09678,0.32462,1
0,0.82123,0.35056,0.34087,0.12386,0.10185,0.696,0.8886,0.27663,0.45531,0.72049,0.70993,0.4795,0.10269,0.10441,0.15538,0.55318,0.29591,0.92372,0.06427,1
0,0.82682,0.72012,0.58959,0.73811,0.48508,0.25821,0.59871,0.2399,0.44562,0.51187,0.17344,0.20615,0.90048,0.59159,0.788,0.44504,0.90561,0.78947,0.8209,1
0,0.8324,0.34169,0.38797,0.89209,0.32012,0.43577,0.56162,0.48596,0.09128,0.28687,0.81093,0.15142,0.7826,0.91661,0.54386,0.73405,0.49896,0.44022,0.98042,1
0,0.83799,0.21247,0.08194,0.17561,0.6194,0.09406,0.18189,0.02437,0.80589,0.34075,0.23778,0.04603,0.32502,0.41906,0.52827,0.79187,0.41974,0.99511,0.42492,1
0,0.84358,0.26195,0.06331,0.44724,0.49641,0.1752,0.72296,0.38948,0.97113,0.10248,0.11157,0.9413,0.22234,0.37914,0.22338,0.83999,0.05729,0.46521,0.27878,1
0,0.84916,0.57226,0.88896,0.20982,0.20393,0.78629,0.62302,0.0971,0.7371,0.84086,0.50234,0.22879,0.96864,0.16791,0.97024,0.62698,0.06162,0.74273,0.78962,1
0,0.85475,0.87497,0.96032,0.51137,0.17018,0.44864,0.47208,0.16782,0.38807,0.82082,0.14357,0.02324,0.14875,0.82941,0.81067,0.97553,0.3132,0.49404,0.24176,0
0,0.86034,0.73738,0.65961,0.48229,0.72712,0.98289,0.42133,0.5843,0.06708,0.44119,0.28652,0.56064,0.51577,0.58293,0.01591,0.2261,0.23794,0.11753,0.14092,0
0,0.86592,0.65587,0.63848,0.37097,0.4567,0.55608,0.38251,0.64401,0.15332,0.50063,0.28043,0.23894,0.415,0.76182,0.13018,0.9481,0.99035,0.04329,0.40631,1
0,0.87151,0.31527,0.77704,0.48648,0.74562,0.31346,0.51341,0.0578,0.72535,0.50634,0.20876,0.1331,0.24669,0.00734,0.30073,0.56263,0.85264,0.78294,0.67104,1
0,0.87709,0.14429,0.62025,0.97576,0.24384,0.93967,0.06844,0.12359,0.01625,0.24179,0.9108,0.91077,0.2189,0.02836,0.56632,0.96925,0.29439,0.15478,0.92964,1
0,0.88268,0.10126,0.49863,0.85277,0.15791,0.27589,0.06263,0.18354,0.83746,0.98043,0.27201,0.6106,0.88835,0.19665,0.34801,0.65972,0,0.97008,0.34529,1
0,0.88827,0.71064,0.07854,0.40424,0.64817,0.91661,0.15448,0.61355,0.33002,0.27796,0.48798,0.68014,0.82222,0.74165,0.40074,0.92213,0.19953,0.01558,0.07586,1
0,0.89385,0.3926,0.15451,0.03917,0.53596,0.0879,0.04746,0.96462,0.02929,0.29224,0.59119,0.82792,0.02717,0.45905,0.59574,0.93876,0.62157,0.05509,0.16875,1
0,0.89944,0.09027,0.68858,0.1477,0.34551,0.521,0.96401,0.07992,0.47134,0.79019,0.65902,0.24866,0.99235,0.4263,0.29129,0.62007,0.11306,0.0358,0.04732,1
0,0.90503,0.06261,0.20475,0.11413,0.57453,0.48244,0.34358,0.55168,0.75903,0.00818,0.74063,0.6719,0.00779,0.97465,0.24471,0.70445,0.35251,0.68898,0.96505,1
0,0.91061,0.85453,0.48188,0.68113,0.66081,0.60442,0.61437,0.41969,0.07422,0.9932,0.882,0.29493,0.79657,0.31398,0.14659,0.17291,0.25802,0.20344,0.92474,0
0,0.9162,0.23407,0.10712,0.23194,0.52453,0.83257,0.48703,0.63436,0.74505,0.33518,0.09257,0.34345,0.45,0.58969,0.00699,0.26312,0.19172,0.49729,0.89198,1
0,0.92179,0.53818,0.47587,0.47085,0.19772,0.00731,0.72562,0.66566,0.00139,0.04137,0.32718,0.66,0.62896,0.72692,0.93472,0.71831,0.49341,0.81761,0.28621,1
0,0.92737,0.33191,0.18391,0.8284,0.4398,0.07964,0.98897,0.26463,0.96105,0.63813,0.79765,0.87329,0.5968,0.35481,0.66172,0.46398,0.6348,0.40168,0.38905,1
0,0.93296,0.98738,0.66488,0.86748,0.71549,0.21661,0.97616,0.8671,0.71502,0.33111,0.85666,0.79886,0.45522,0.22497,0.03671,0.65169,0.88942,0.71942,0.60367,1
0,0.93855,0.88854,0.84203,0.2962,0.9554,0.89151,0.57981,0.14942,0.88499,0.3736,0.56102,0.1245,0.55939,0.20084,0.21379,0.47626,0.08284,0.24765,0.41293,0
0,0.94413,0.28185,0.1514,0.83758,0.77076,0.97561,0.45778,0.77865,0.4293,0.175,0.98868,0.05066,0.06016,0.11444,0.64355,0.76477,0.32361,0.87764,0.54037,1
0,0.94972,0.01795,0.48864,0.64655,0.22032,0.59389,0.51101,0.39548,0.34036,0.36183,0.22918,0.06094,0.72414,0.80516,0.97391,0.43777,0.04355,0.11247,0.63848,1
0,0.95531,0.43872,0.85678,0.08145,0.54984,0.24678,0.2151,0.97796,0.64332,0.90543,0.38504,0.91874,0.74349,0.25857,0.03498,0.71212,0.36851,0.39861,0.60654,1
0,0.96089,0.82321,0.29718,0.68956,0.99625,0.21001,0.02398,0.10824,0.00967,0.30823,0.7453,0.53904,0.6068,0.52562,0.38369,0.64268,0.56116,0.91466,0.54751,1
0,0.96648,0.22153,0.76839,0.36584,0.86115,0.74678,0.74917,0.96006,0.65918,0.12756,0.02854,0.93768,0.16531,0.06236,0.01033,0.85193,0.83551,0.85841,0.67853,1
0,0.97207,0.72822,0.44039,0.89704,0.36902,0.62377,0.8364,0.61575,0.28314,0.18609,0.18941,0.11098,0.0901,0.47651,0.61111,0.39635,0.14462,0.40812,0.18807,1
0,0.97765,0.76462,0.13713,0.45598,0.84842,0.81152,0.71006,0.91489,0.31816,0.32329,0.83925,0.92659,0.38673,0.96526,0.71231,0.29331,0.66707,0.90135,0.79766,1
0,0.98324,0.62691,0.81695,0.1611,0.48141,0.76286,0.08304,0.00802,0.4192,0.68563,0.98014,0.09908,0.48921,0.64467,0.17983,0.10628,0.39159,0.56763,0.72681,0
0,0.98883,0.15108,0.70497,0.23906,0.78477,0.88499,0.09888,0.95525,0.31663,0.74843,0.52591,0.10841,0.65892,0.27896,0.63484,0.08925,0.09317,0.27201,0.35701,1
0,0.99441,0.18758,0.03902,0.32255,0.44861,0.07401,0.30216,0.73594,0.90628,0.70798,0.96588,0.73115,0.82932,0.54006,0.20207,0.02294,0.51374,0.10468,0.80953,1
0,1,0.11967,0.00119,0.26378,0.93807,0.51166,0.48055,0.56198,0.61537,0.99801,0.07173,0.33228,0.71333,0.81586,0.55684,0.34263,0.0368,0.58836,0.65351,1
0.5,0,0.34788,0.24636,0.82632,0.10285,0.64475,0.34927,0.8172,0.57345,0.74022,0.2305,0.13419,0.47113,0.27276,0.6935,0.85337,0.29251,0.77292,0.14814,1
0.5,0.00559,0.16081,0.31331,0.02671,0.2732,0.34631,0.00385,0.88217,0.21645,0.45044,0.09371,0.26736,0.12089,0.07949,0.58848,0.17642,0.47258,0.76404,0.31958,1
0.5,0.01117,0.66835,0.96152,0.37569,0.88919,0.4056,0.16598,0.69522,0.26799,0.35169,0.48126,0.63152,0.18067,0.35781,0.93381,0.98027,0.54887,0.69983,0.53794,1
0.5,0.01676,0.90471,0.87163,0.67493,0.20588,0.47052,0.95979,0.25106,0.59352,0.87343,0.08672,0.70984,0.03715,0.3514,0.25119,0.76557,0.26421,0.9519,0.97825,0
0.5,0.02235,0.10246,0.75254,0.6699,0.70446,0.24832,0.28236,0.60225,0.73052,0.67777,0.27493,0.66111,0.76366,0.07051,0.11066,0.92754,0.15542,0.73006,0.11089,1
0.5,0.02793,0.29442,0.59106,0.13495,0.12437,0.29313,0.19177,0.4824,0.87688,0.08504,0.61335,0.73131,0.98182,0.4663,0.73519,0.64469,0.35042,0.79736,0.59814,1
0.5,0.03352,0.66484,0.90897,0.59796,0.57327,0.69269,0.10744,0.31349,0.12389,0.06456,0.1211,0.25354,0.96513,0.18951,0.35109,0.36003,0.2225,0.74828,0.68049,1
0.5,0.03911,0.18173,0.49398,0.71258,1,0.84455,0.40976,0.65849,0.54285,0.83132,0.06423,0.61989,0.13053,0.92094,0.87579,0.29606,0.65136,0.12461,0.20825,1
0.5,0.04469,0.80394,0.72416,0.33651,0.35637,0.776,0.17783,0.49462,0.95584,0.60955,0.67599,0.22219,0.70984,0.42148,0.98802,0.8991,0.95005,0.7592,0.93893,1
0.5,0.05028,0.26631,0.08108,0.48425,0.23077,0.82584,0.52747,0.94866,0.70681,0.03036,0.09926,0.41223,0.23255,0.23149,0.65888,0.19741,0.98819,0.47619,0.88066,1
0.5,0.05587,0.20377,0.90118,0.85105,0.82442,0.07417,0.45441,0.91204,0.25005,0.03997,0.17547,0.17225,0.79651,0.70817,0.79689,0.13936,0.01327,0.3603,0.57773,1
0.5,0.06145,0.142,0.29849,0.06848,0.76854,0.35055,0.39245,0.34814,0.9973,0.92832,0.10844,0.29287,0.16782,0.68912,0.48364,0.86581,0.50485,0.18931,0.19043,1
0.5,0.06704,0.82297,0.93071,0.63706,0.77539,0.06906,0.95491,0.45639,0.86386,0.01773,0.04262,0.82868,0.46559,0.52926,0.95022,0.20496,0.03021,0.64136,0.04591,1
0.5,0.07263,0.01879,0.86138,0.87517,0.78362,0.4649,0.9127,0.19261,0.84531,0.2673,0.01711,0.43575,0.88449,0.29836,0.5171,0.94501,0.9252,0.02966,0.15299,1
0.5,0.07821,0.64255,0.65207,0.74044,0.89821,0.42246,0.42305,0.95877,0.1775,0.37976,0.59835,0.99521,0.04414,0.97981,0.86129,0.3833,0.52504,0.8354,0.83623,1
0.5,0.0838,0.88162,0.6784,0.32374,0.35,0.19641,0.42635,0.36686,0.74748,0.37404,0.6604,0.4475,0.42434,0.6149,0.2578,0.83624,0.45288,0.18448,0.72641,0
0.5,0.08939,0.76188,0.70259,0.78443,0.79872,0.43752,0.99846,0.1785,0.78163,0.00536,0.73498,0.18845,0.04244,0.09126,0.12358,0.24603,0.93268,0.36763,0.75305,1
0.5,0.09497,0.98484,0.42086,0.25989,0.44155,0.19357,0.57455,0.63814,0.11564,0.1537,0.04943,0.23151,0.8131,0.62589,0.88179,0.8221,0.77944,0.95719,0.888,1
0.5,0.10056,0.05719,0.37109,0.23911,0.23632,0.84537,0.77324,0.30286,0.67934,0.21302,0.91471,0.7731,0.78623,0.9184,0.07843,0.18873,0.59625,0.52149,0.34552,1
0.5,0.10615,0.04687,0.67009,0.96224,0.45025,0.18783,0.84173,0.16541,0.6187,0.85267,0.11443,0.88747,0.63684,0.19898,0.67898,0.82661,0.74996,0.32268,0.84529,1
0.5,0.11173,0.33153,0.51091,0.23564,0.63412,0.61538,0.6242,0.90627,0.93339,0.24826,0.32564,0.21439,0.75286,0.73235,0.63519,0.48679,0.27618,0.15099,0.87436,1
0.5,0.11732,0.62952,0.93706,0.95377,0.29658,0.54432,0.79715,0.8488,0.29774,0.56786,0.40797,0.0691,0.54469,0.37038,0.83653,0.67925,0.85445,0.86143,0.79228,1
0.5,0.12291,0.59707,0.02739,0.57688,0.66324,0.05047,0.20085,0.08872,0.64318,0.05582,0.20299,0.03696,0.39803,0.56647,0.69616,0.81119,0.11134,0.74289,0.66543,1
0.5,0.12849,0.89053,0.33614,0.26727,0.14494,0.61134,0.60954,0.93358,0.10073,0.64869,0.63897,0.49366,0.27866,0.84053,0.04616,0.57664,0.13293,0.72746,0.02453,1
0.5,0.13408,0.65603,0.7123,0.644,0.60287,0.54852,0.47972,0.69112,0.74269,0.62745,0.71518,0.0985,0.45085,0.01206,0.28623,0.81203,0.61285,0.27375,0.36658,1
0.5,0.13966,0.7395,0.882,0.39187,0.05418,0.11603,0.01848,0.24493,0.67349,0.16728,0.50596,0.50791,0.50646,0.80722,0.55061,0.14758,0.34238,0.1197,0.91746,0
0.5,0.14525,0.91734,0.38357,0.58372,0.65845,0.8701,0.66092,0.98626,0.93913,0.89654,0.86568,0.306,0.77649,0.49707,0.35778,0.18135,0.34591,0.22895,0.22122,1
0.5,0.15084,0.47485,0.41089,0.92523,0.61075,0.74034,0.65311,0.92775,0.39696,0.89064,0.24991,0.30487,0.83704,0.15452,0.83224,0.15386,0.48129,0.26746,0.54035,1
0.5,0.15642,0.94157,0.57252,0.44068,0.20172,1,0.7582,0.23097,0.32244,0.61732,0.25905,0.69486,0.85093,0.04278,0.78442,0.63131,0.37243,0.17518,0.18631,1
0.5,0.16201,0.56399,0.09183,0.16022,0.97059,0.59874,0.99535,0.52539,0.03774,0.91421,0.01112,0.38937,0.30853,0.67512,0.57253,0.2518,0.40109,0.04623,0.79665,1
0.5,0.1676,0.38476,0.0373,0.33941,0.57113,0.52286,0.73347,0.99007,0.35744,0.70831,0.20768,0.3258,0.00757,0.89146,0.6617,0.38032,0.51357,0.61058,0.95835,1
0.5,0.17318,0.74625,0.81009,0.29155,0.96285,0.89799,0.05074,0.59704,0.25649,0.53269,0.62891,0.08844,0.03207,0.48345,0.05274,0.56095,0.48963,0.41201,0.85691,1
0.5,0.17877,0.47101,0.76138,0.23098,0.38704,0.58153,0.71588,0.43752,0.92366,0.2759,0.95256,0.37005,0.402,0.76911,0.86679,0.93395,0.32146,0.1799,0.47265,1
0.5,0.18436,0.55543,0.34772,0.35153,0.61889,0.86467,0.104,0.78718,0.85508,0.82949,0.07568,0.75799,0.50534,0.60405,0.29595,0.97035,0.02002,0.55794,0.52642,1
0.5,0.18994,0.55878,0.30332,0.20631,0.93979,0.17161,0.09845,0.27372,0.83944,0.80872,0.76708,0.9499,0.3879,0.70581,0.89922,0.73585,0.75547,0.00861,0.68744,1
0.5,0.19553,0.28016,0.61603,0.90463,0.0936,0.39024,0.48999,0.09541,0.53532,0.74874,0.19524,0.99061,0.26667,0.74476,0.99121,0.07645,0.69346,0.97213,0.23445,1
0.5,0.20112,0.98246,0.97901,0.09348,0.11861,0.92635,0.23423,0.56763,0.75719,0.23725,0.29364,0.94064,0.10074,0.41018,0.72662,0.03507,0.2051,0.13357,0.82481,0
0.5,0.2067,0.08661,0.56996,0.81456,0.11251,0.57135,0.72385,0.85497,0.46613,0.06986,0.21527,0.58088,0.07224,0.97214,0.3355,0.90942,0.83921,0.79293,0.72223,1
0.5,0.21229,0.61571,0.46861,0.36587,0.32776,0.11726,0.38379,0.38822,0.36603,0.62868,0.34338,0.11613,0.86844,0.9803,0.50287,0.0901,0.89289,0.02387,0.70938,1
0.5,0.21788,0.9093,0.5464,0.82971,0.25747,0.62997,0.07337,0.33223,0.02896,0.26301,0.12842,0.87115,0.21635,0.57928,0.26944,0.41685,0.25409,0.40144,0.03951,0
0.5,0.22346,0.01597,0.72837,0.45822,0.6306,0.14321,0.37327,0.682,0.23878,0.72202,0.39809,0.50104,0.71416,0.33115,0.8478,0.80356,0.67631,0.61272,0.9698,1
0.5,0.22905,0.06365,0.59836,0.53037,0.45735,0.36095,0.83054,0.53341,0.49523,0.51882,0.77765,0.45383,0.66095,0.40251,0.67049,0.96074,0.06827,0.14952,0.33227,1
0.5,0.23464,0.92407,0.02403,0.41911,0.43065,0.5284,0.26386,0.00309,0.30371,0.90338,0.11592,0.29721,0.73438,0.34419,0.90612,0.13202,0.88484,0.60068,0.5823,1
0.5,0.24022,0.17064,0.47479,0.49099,0.13436,0.66299,0.05716,0.15644,0.6252,0.61302,0.23478,0.98738,0.41497,0.79003,0.01996,0.49531,0.21283,0.3491,0.78559,1
0.5,0.24581,0.59087,0.21442,0.70348,0.83925,0.02753,0.14961,0.61672,0.87164,0.95937,0.54516,0.60117,0.27562,0.86606,0.00431,0.10487,0.42587,0.82779,0.39827,1
0.5,0.2514,0.71372,0.36091,0.36,0.90249,0.77099,0.57321,0.93813,0.42795,0.23503,0.88551,0.84042,0.68809,0.63562,0.55667,0.75532,0.08539,0.93465,0.66968,1
0.5,0.25698,0.46459,0.35028,0.30134,0.4664,0.26277,0.06642,0.14396,0.77319,0.30067,0.03551,0.14482,0.0968,0.06029,0.33144,0.56664,0.43473,0.10121,0.08642,1
0.5,0.26257,0.37603,0.81938,0.81141,0.54231,0.40508,0.9006,0.72901,0.66918,0.94218,0.18527,0.91329,0.5323,0.21726,0.43356,0.9224,0.38051,0.52252,0.50169,1
0.5,0.26816,0.83622,0.50038,0.57172,0.1802,0.01121,0.38445,0.40359,0.97514,0.49013,0.38589,0.702,0.3026,0.96446,0.91806,0.36287,0.6341,0.38872,0.11641,1
0.5,0.27374,0.1463,0.44151,0.76232,0.47192,0.49296,0.68859,0.08292,0.77865,0.81921,0.81331,0.11999,0.83255,0.90768,0.4036,0.0663,0.47692,0.94333,0.13383,1
0.5,0.27933,0.0695,0.15487,0.07969,0.42532,0.23876,0.58411,0.0743,0.94915,0.08035,0.3376,0.56899,0.29,0.92747,0.32206,0.47186,0.73653,0.34166,0.97337,1
0.5,0.28492,0.87123,0.45416,0.8957,0.00993,0.28232,0.94568,0.55395,0.41148,0.87776,0.48303,0.20701,0.01453,0.54813,0.11761,0.43639,0.40938,0.85432,0.02051,1
0.5,0.2905,0.40744,0.26143,0.54753,0.56396,0.96918,0.49531,0.97894,0.58009,0.92178,0.57921,0.92577,0.97705,0.64881,0.00944,0.4526,0.42875,0.92336,0.38742,1
0.5,0.29609,0.22347,0.42631,0.69298,0.21663,0.66022,0.46942,0.68805,0.48938,0.1314,0.17732,0.53663,0.69536,0.04512,0.46952,0.7107,0.99603,0.45318,0.64919,1
0.5,0.30168,0.95027,0.53027,0.46552,0.66947,0.37621,0.35519,0.88676,0.46878,0.63735,0.26992,0.19669,0.81043,0.98736,0.57857,0.35419,0.71831,0.82022,0.50797,1
0.5,0.30726,0.52251,0.28702,0.98319,0.33427,0.79309,0.29384,0.77826,0.63236,0.28391,0.40107,0.16962,0.85595,0.12806,0.18306,0.62784,0.8213,0.07349,0.26628,1
0.5,0.31285,0.62788,0.25199,0.03801,0.76666,0.25565,0.9482,0.41271,0.34307,0.79795,0.34121,0.57637,0.12354,0.17601,0.12833,0.59433,0.76652,0.82834,0.95324,1
0.5,0.31844,0.88539,0.62432,0.11284,0.97841,0.87417,0.51028,0.32644,0.63639,0.55413,0.88291,0.79071,0.72066,0.1178,0.62752,0.4751,0.56373,0.97739,0.3244,1
0.5,0.32402,0.5008,0.27646,0.52168,0.37187,0.56186,0.70404,0.37279,0.75282,0.447,0.5352,0.01724,0.58276,0.99244,0.38897,0.28138,0.99881,0.01754,0.96177,1
0.5,0.32961,0.41659,0.8371,0.7361,0.06204,0.00565,0.76397,0.18594,0.52508,0.77799,0.94724,0.64542,0.60057,0.51031,0.274,0.74468,0.867,0.70455,0.92276,1
0.5,0.3352,0.51192,0.66206,0.46962,0.8068,0.80701,0.97394,0.81158,0.05403,0.38661,0.35874,0.46029,0.34541,0.14594,0.68424,0.32182,0.63641,0.39517,0.55475,1
0.5,0.34078,0.48724,0.54331,0.71081,0.71575,0.26715,0.56703,0.86105,0.59836,0.76178,0.79724,0.93638,0.36865,0.09714,0.21277,0.27587,0.57255,0.36248,0.27541,1
0.5,0.34637,0.79613,0.58119,0.31457,0.47588,0.10117,0.5972,0.43031,0.31156,0.6705,0.98485,0.48019,0.75972,0.11442,0.74161,0.05775,0.56053,0.81396,0.46573,1
0.5,0.35196,0.0293,0.76553,0.50416,0.6466,0.04647,0.64061,0.53929,0.07987,0.47523,0.5701,0.3378,0.74493,0.75391,0.10009,0.65438,0.06009,0.68601,0.75961,1
0.5,0.35754,0.49959,0.219,0.17122,0.62661,0.41269,0.67456,0.61438,0.37987,0.05055,0.0793,0.42669,0.32323,0.17986,0.65132,0.33851,0.37455,0.90615,0.20379,1
0.5,0.36313,0.02322,0.23308,0.13925,0.78552,0.7514,0.27494,0.7927,0.31136,0.95191,0.18771,0.73866,0.20023,0.84157,0.6254,0.5228,0.61161,0.49638,0,1
0.5,0.36872,0.4535,0.0951,0.2233,0.24987,0.9629,0.78043,0.4523,0.99007,0.76678,0.3728,0.92091,0.86259,0.85832,0.90418,0.50749,0.02475,0.59098,0.65517,1
0.5,0.3743,0.22986,0.89955,0.69552,0.31888,0.78774,0.64826,0.18289,0.43373,0.7027,0.78039,0.05847,0.55912,0.78025,0.76324,0.05045,0.30214,0.89795,0.93026,1
0.5,0.37989,0.50727,0.12345,0.39749,0.94296,0.8196,0.40232,0.72592,0.51097,0.54223,0.76481,0.46694,0.49993,0.57106,0.05535,0.27034,0.84989,0.53199,0.7293,1
0.5,0.38547,0.09607,0.40445,0.38362,0.72936,0.55768,0.22688,0.57103,0.01461,0.10061,0.4113,0.47251,0.65269,0.60991,0.67413,0.85889,0.80833,0.84629,0.12564,1
0.5,0.39106,0.39097,0.48102,0.73039,0.79557,0.09665,0.07938,0.06004,0.09304,0.68108,0.96582,0.76254,0.52552,0.42789,0.30552,0.7053,0.70954,0.48859,0.58513,1
0.5,0.39665,0.37975,0.46267,0.54085,0.30657,0.79963,0.21879,0.38388,0.95944,0.3118,0.66342,0.55033,0.05861,0.45794,0.37223,0.20601,0.09677,0.42228,0.45971,1
0.5,0.40223,0.64552,0.74937,0.45175,0.22291,0.31731,0.71019,0.62643,0.5725,0.4209,0.80051,0.95523,0.55143,0.03311,0.06737,0.02666,0.53372,0.24534,0.42988,1
0.5,0.40782,0.20677,0.85524,0.27527,0.85253,0.71798,0.08841,0.97529,0.22367,0.2556,0.55313,0.24568,0.82861,0.68336,0.7035,0.16763,0.78643,0.00388,0.49869,1
0.5,0.41341,0.93554,0.19543,0.68311,0.32175,0.00103,0.75653,0.50328,0.73618,0.16199,0.05808,0.65128,0.49082,0.44382,0.0257,0.10602,0.87166,0.46433,0.17563,1
0.5,0.41899,0.01043,0.23088,0.474,0,0.98875,0.66648,0.58699,0.29077,0.2034,0.23953,0.31671,0.14088,0.93167,0.59853,0.59542,0.90932,0.581,0.1609,1
0.5,0.42458,0.6106,0.20616,0.82119,0.55264,0.98123,0.69234,0.50419,0.3344,0.02576,0.99329,0.51234,0.90488,0.13354,0.21917,0.15811,0.79595,0.47834,0.49212,1
0.5,0.43017,0.51718,0.9639,0.52762,0.34281,0.86163,0.29821,0.29692,0.80709,0.99426,0.57208,0.46365,0.1934,0.53843,0.45048,0.97351,0.09078,0.05695,0.82016,1
0.5,0.43575,0.34249,0.00434,0.68889,0.43851,0.51484,0.30873,0.58951,0.5885,0.35646,0.50329,0.89362,0.39028,0.52331,0.17779,0.65829,0.59078,0.75527,0.56466,1
0.5,0.44134,0.2587,0.95249,0.17333,0.94751,0.29845,0.94048,0.51048,0.54548,0.50608,0.13696,0.80543,0.78415,0.88067,0.36146,0.23513,0.50779,0.67689,0.59317,1
0.5,0.44693,0.92865,0.6211,0.49879,0.30255,0.16188,0.43334,0.09793,0.91157,0.80705,0.46027,0.64037,0.01871,0.33576,0.46523,0.24333,0.97032,0.0937,0.4374,1
0.5,0.45251,0.69024,0.32778,0.9788,0.15559,0.90341,0.81471,0.06997,0.41891,0.72535,0.68353,0.96804,0.66522,0.84964,0.63933,0.58219,0.42066,0.0949,0.51445,1
0.5,0.4581,0.24819,0.74015,0.65928,0.99628,0.15146,0.19696,0.10282,0.7971,0.33187,0.08741,0.80583,0.60883,0.0559,0.75069,0.60142,0.93625,0.69388,0.16895,1
0.5,0.46369,0.03752,0.99168,0.59312,0.59435,0.85633,0.3298,0.28153,0.72409,0.14272,0.47249,0.52286,0.60143,0.72549,0.24007,0.04144,0.53788,0.70947,0.44656,1
0.5,0.46927,0.57526,0.15096,0.04927,0.55038,0.51942,0.86579,1,0.71284,0.71531,0.70397,0.96548,0.67016,0.13838,0.89095,0.4899,0.23347,0.65479,0.74715,1
0.5,0.47486,0.22185,0.86258,0.89983,0.03317,0.64894,0.13071,0.65444,0.96633,0.85854,0.94445,0.03999,0.62166,0.37282,0.80038,0.77544,0.81711,0.76932,0.05621,1
0.5,0.48045,0.11761,0.50601,0.93963,0.8638,0.53473,0.43941,0.73946,0.18617,0.58142,0.2486,0.7693,0.6316,0.01572,0.81127,0.7987,0.54281,0.1687,0.7749,1
0.5,0.48603,0.79476,0.08544,0.17736,0.5269,0.48671,0.03533,0.48042,0.82344,0.10845,0.72261,0.55893,0.5781,0.66988,0.5388,0.55206,0.77005,0.66376,0.63202,1
0.5,0.49162,0.44282,0.17985,0.78617,0.67822,0.83959,0.15927,0.02567,0.22198,0.57582,0.43421,0.42975,0.14641,0.87321,0.13742,0.587,0.04103,0.62739,0.38217,1
0.5,0.49721,0.6046,0.0118,0.01943,0.49948,0.81606,0.59395,0.86398,0.12899,0.19097,0.6348,0.85218,0.74982,0.96221,0.52295,0.98794,0.91674,0.27801,0.34073,1
0.5,0.50279,0.91864,0.26828,0.75327,0.68778,0.35588,0.00973,0.0137,0.81598,0.36601,0.72891,0.10059,0.06054,0.51241,0.23644,0.87079,0.30688,0.43326,0.071,1
0.5,0.50838,0.95764,0.73687,0.15154,0.48994,0.31252,0.09089,0.21684,0.7674,0.22255,0.52278,0.35052,0.94337,0.66183,0.77747,0.33242,0.91957,0.25504,0.48083,0
0.5,0.51397,0.62026,0.1845,0.25248,0.19803,0.94202,0.52004,0.31667,0.70309,0.28792,0.14331,0.90148,0.48819,0.65622,0.14249,0.42753,0.58892,0.56997,0.90426,1
