@relation Ionosphere.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute class {b,g}

@data
1,1,0,0.5,0.5,0.88971,0.00367,0.90441,0.77574,0.29044,0.02574,0.5,0.5,0.5,0.5,0.8603,0.11397,0.86765,0.19853,0.5,0.5,0.59191,0,0,0,0,0,1,0,1,0,0.5,0.5,b
1,1,0.50855,0.98107,0.48429,1,0.48282,1,0.47465,0.99513,0.46454,0.99587,0.45499,1,0.42137,1,0.42872,0.99155,0.44094,1,0.40741,1,0.40364,0.99486,0.38959,0.98245,0.39879,0.973,0.41439,0.98218,0.3872,0.93506,0.38352,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.97852,0.43953,0.81659,0.43655,0.98183,0.40879,0.98513,0.5423,0.96002,0.49438,0.91772,0.37641,1,0.34303,0.99637,0.39392,0.99339,0.39491,1,0.36418,0.96563,0.30271,1,0.40384,0.94396,0.34218,0.90714,0.38136,0.94548,0.34072,0.84766,0.29214,g
1,0.64205,0.34091,0.5,0.5,0.84091,0,0.65341,0.97917,0.82197,0.5322,0.67424,0.07576,0.5,0.5,0.79546,0.32008,0.72538,0.09659,0.5,0.5,0.5,0.5,0.62121,0.58902,1,0.38068,0.53031,0.25758,0.58144,0.14962,0.5,0.5,b
1,0.97245,0.25345,1,0.48154,0.99449,0.06474,0.95042,0.83471,1,0.44948,1,0.43754,1,0.42492,1,0.4116,1,0.39755,1,0.38274,1,0.36715,1,0.35074,1,0.33348,1,0.31535,1,0.2963,1,0.27631,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.81098,1,0.5,0.5,0.5,0.5,0.68293,0.14025,0.78049,0,0.5,0.5,0.5,0.5,0.5,0.5,1,0.55488,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.99724,0.50263,0.92041,0.44344,0.94118,0.41785,0.99531,0.46872,0.98242,0.46252,0.92611,0.51483,0.93581,0.39576,0.96941,0.43512,0.99149,0.45533,0.94938,0.50038,0.93918,0.47059,0.96684,0.40064,0.93789,0.41097,0.97147,0.4171,0.90127,0.3713,0.88293,0.36103,g
1,0.55068,0.55406,0.5,0.5,0.5,0.5,0.77365,0.91216,0.65541,1,0.5,0.5,0.5,0.5,0.68581,0,0.66554,0,0.5,0.5,0.5,0.5,0.28716,0,1,0,0.77703,0.38176,0.5,0.5,0.5,0.5,b
1,1,0.21388,0.99575,0.13315,0.94759,0.01275,1,0.32091,1,0.38386,0.81445,0.06799,1,0.21232,1,0.10198,0.88386,0.05524,0.98301,0,0.8506,0.12552,0.80973,0.11548,0.76889,0.11007,0.9051,0,1,0,0.65223,0.11944,g
1,0.82955,0.18561,0.5,0.5,0.5,0.5,0.88637,1,1,0.35985,0.5,0.5,0.5,0.5,0.81061,0.38637,0.92046,0,1,0,0.5,0.5,0.5,0.5,1,0.03031,0.43561,0.03409,0.5,0.5,0.5,0.5,b
1,0.93142,0.59655,0.9046,0.70575,0.83602,0.77893,0.7728,0.84981,0.68352,0.90766,0.59809,0.92836,0.4797,0.93142,0.4138,0.87893,0.3295,0.82874,0.25901,0.78046,0.19885,0.70498,0.20383,0.62874,0.18481,0.54409,0.2138,0.46092,0.22567,0.40039,0.28544,0.34023,g
1,0.71,0.195,0.5,0.5,1,0,0.95,1,0.715,0.82,0.5,0.5,0.5,0.5,0.835,0.355,0.92,0,0.5,0.5,0.5,0.5,0.605,0.84,1,0.61,0.5,0.5,0.5,0.5,0.5,0.5,b
1,1,0.61698,0.95702,0.76007,0.8901,0.86072,0.7383,0.92111,0.6382,0.95865,0.54734,0.94124,0.3901,0.95702,0.32916,0.87759,0.2432,0.82264,0.17737,0.72307,0.12949,0.64581,0.14581,0.51795,0.14135,0.44029,0.17519,0.35909,0.24375,0.27748,0.31284,0.2334,g
1,0.95677,0.90793,0.13514,1,0.30267,0.77868,0.52703,0.64865,0.40701,0.4488,0.48421,0.45515,0.50701,0.48299,0.50554,0.49732,0.50171,0.50049,0.50024,0.50038,0.49999,0.5001,0.49999,0.50001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.60715,0.45238,0.66667,0.53571,0.59524,0.59524,0.61905,0.54762,0.70238,0.51191,0.65476,0.47619,0.65476,0.47619,0.64286,0.44048,0.66667,0.52381,0.65476,0.5,0.60715,0.44048,0.67857,0.47619,0.61055,0.48855,0.59524,0.5,0.58499,0.48983,0.57347,0.49062,g
1,1,0.42623,1,0.52459,0.78689,0.49181,0.82787,0.5082,0.92623,0.48361,0.86066,0.5,0.84426,0.41804,0.59836,0.42623,0.82779,0.41412,0.83607,0.5164,1,0.35246,0.65574,0.32787,0.76193,0.39838,0.66393,0.48361,0.63935,0.27869,0.7459,0.46722,b
1,0.99091,0.5,0.94314,0.51566,0.93125,0.52286,0.9,0.5,0.84546,0.52273,0.89671,0.54218,0.88559,0.5479,0.81364,0.62728,0.84091,0.56364,0.85337,0.56304,0.84302,0.56747,0.87273,0.61364,0.82291,0.57544,0.83637,0.51364,0.80357,0.58233,0.7942,0.58539,g
1,0.69643,0.76191,0.10588,0.55671,0.41686,0.11811,0.83333,0.50595,0.91071,0.70238,0.16385,0.65365,0.32602,0.18166,0.73215,0.57738,0.77381,0.52976,0.24085,0.72481,0.26175,0.26203,0.66071,0.85119,0.75986,0.69424,0.78571,0.69643,0.22555,0.35043,0.62721,0.22081,b
1,0.93445,0.46445,1,0.48753,1,0.46556,0.93889,0.50111,0.91778,0.46778,1,0.46357,1,0.4,0.93445,0.52667,0.94,0.48111,1,0.44237,1,0.40667,0.92222,0.51778,1,0.42919,0.91111,0.42667,1,0.42195,1,0.27889,g
1,0.71818,0.43637,0.79091,0.42728,0.59091,0.16363,0.67273,0.48182,0.64546,0.47273,0.64546,0.64546,0.68182,0.29091,0.6,0.49091,0.68182,0.52728,0.56364,0.74546,0.80909,0.58182,0.66364,0.58182,0.70549,0.46487,0.67273,0.47273,0.56364,0.31818,0.64546,0.35455,b
1,1,0.03774,1,0.87736,0.74529,0.4717,0.81132,0.5,1,0.49973,0.72642,0.53774,0.81132,0.4717,0.99439,0.49958,0.76415,0.5,0.76415,0.53774,0.97595,0.49944,1,0.89623,0.96096,0.49936,0.9717,0,1,0.71698,0.71698,0.4434,g
1,0.86905,0.91667,0.11905,0.38095,0.66667,0.42857,0.72619,0.42857,0.16358,0.56404,0.66667,0.5,0.64286,0.46429,0.30893,0.75582,0.61905,0.51191,0.72619,0.52381,0.58334,0.36905,0.21373,0.44883,0.62445,0.24461,1,0.5,0.16667,0.47619,0.63095,0.51191,b
1,0.71875,0.52084,0.79167,0.44792,0.69792,0.5,0.66667,0.46875,0.73958,0.5,0.64583,0.55209,0.77083,0.51042,0.71875,0.38542,0.67708,0.38542,0.66667,0.54167,0.625,0.59375,0.69792,0.40625,0.72006,0.44968,0.70833,0.45834,0.79167,0.34375,0.66667,0.46875,g
1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.73872,0.05451,0.24248,0.72745,0.02255,0.64286,0.82331,1,0.5,0.5,0.5,0.5,0.81015,0.60151,0,0,1,0,1,1,0.5,0.5,0.5,0.5,b
1,0.97609,0.53298,0.96807,0.56515,0.95498,0.59576,0.9244,0.25019,0.95012,0.8066,0.88969,0.67164,0.86127,0.68994,0.83072,0.70422,0.97736,0.79931,0.76629,0.72044,0.73387,0.72256,0.7022,0.721,0.67187,0.71611,0.95165,1,0.61703,0.6981,0.59316,0.68596,g
1,0.7992,0.70166,0.91405,0.90261,0.88,0.85355,0.92005,0.44508,0.98656,0.53991,0.97912,0.07137,0.95981,0.94222,0.97726,0.47397,0.94337,0.59068,0.99242,0.15203,0.93335,0.07122,0.64302,0.34969,1,0.58538,0.81479,0.71338,0.93879,0.90504,0.9099,0.84411,b
1,0.97941,0.55065,1,0.49041,0.99157,0.51278,0.98487,0.45342,0.99478,0.48642,0.9899,0.48452,1,0.47329,1,0.47411,0.9692,0.50779,0.9881,0.45358,0.98945,0.47341,0.95784,0.42163,0.97839,0.46503,0.95489,0.50654,1,0.44602,0.96572,0.46556,g
1,0.5,0.5,0.33164,0.92694,0.5,0.5,0.84435,0,0.98539,0.65693,0.36976,0.20394,0.34879,0.82783,0.97077,0.58196,0.5,0.5,0.5,0.5,0.40979,0,0.5,0.5,1,0,0.5,0.5,0.52224,0.8094,0.5,0.5,b
1,0.98467,0.50438,1,0.50422,0.99329,0.49619,0.98934,0.48578,0.9991,0.48245,1,0.49365,1,0.4871,1,0.49413,0.99243,0.50013,1,0.48694,1,0.47628,0.98009,0.47737,0.99594,0.48264,0.9851,0.48761,1,0.48073,0.9921,0.47944,g
1,0.5,0.5,0.9946,0.38648,0.5946,0.47298,0.5,0.5,0.96622,0.53649,1,0.4,1,0.53514,1,0.44325,0.5,0.5,1,0.3946,1,0.29189,0.5,0.5,1,0.41216,0.5,0.5,1,0.37027,0.6446,0.42162,b
1,0.82061,0.50702,0.67073,0.48781,0.76376,0.51733,0.59756,0.56098,0.71657,0.52378,0.60976,0.52439,0.64634,0.5,0.68293,0.5,0.65854,0.53659,0.63415,0.56098,0.61849,0.52907,0.60976,0.54878,0.59652,0.52821,0.58705,0.52752,0.59756,0.5,0.58537,0.53659,g
1,1,1,1,0,0.5,0.5,0.5,0.5,1,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,1,0.36111,0.5,0.5,1,0,1,1,1,0,0.5,0.5,b
1,0.67347,0.60204,0.7347,0.62245,0.70408,0.60204,0.7347,0.72449,0.65306,0.79592,0.56123,0.77551,0.5,0.7551,0.46939,0.77551,0.39796,0.77551,0.35715,0.72449,0.35715,0.66327,0.19388,0.61225,0.26711,0.57448,0.20408,0.59184,0.32653,0.5,0.36735,0.37755,g
1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,1,1,1,0.37329,1,0.61644,1,0,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0.5,0.5,1,0,0.5,0.5,b
1,0.94853,0.69118,0.95588,0.6875,0.87133,0.83824,0.72794,0.88971,0.59559,0.94486,0.48897,0.93015,0.39706,0.91176,0.3125,0.83824,0.25,0.73897,0.13236,0.69118,0.06986,0.54412,0.12867,0.4375,0.16038,0.37935,0.22427,0.28677,0.27941,0.24633,0.35662,0.21691,g
1,0,0.64053,0.61111,0.57517,0.12154,0.14508,0.3464,0.85621,0,1,0.09151,0.66994,0.10457,0.48693,0.00981,0.08497,0.19935,0.22876,0.47713,0.08497,0.97059,0.02941,0,0.28432,0.87193,0.54588,0,0.52615,0.59151,0.51307,0.299,0.2588,b
1,0.63334,0.45,0.76666,0.5,0.66667,0.43334,0.68334,0.55834,0.78334,0.50834,0.85834,0.54167,0.85,0.46667,0.76666,0.6,0.70833,0.49167,0.65834,0.6,0.85,0.5,0.625,0.56667,0.73107,0.5272,0.7,0.51667,0.73334,0.51667,0.70833,0.475,g
1,0.36667,0.7,0.36349,0.5608,0.41111,0.47778,0.53096,0.46561,0.52231,0.51288,0.49558,0.51363,0.49207,0.49917,0.49954,0.49559,0.50235,0.49924,0.50069,0.50119,0.49943,0.50051,0.49966,0.49975,0.5001,0.49979,0.50013,0.50003,0.5,0.50008,0.49996,0.50001,b
1,1,0.31081,0.82433,0.64865,0.82433,0.37838,0.93243,0.5946,1,0.36487,0.75676,0.5,0.81081,0.47298,0.66216,0.39189,0.85917,0.41167,0.81081,0.52703,0.87838,0.56757,0.67568,0.35135,0.80516,0.38919,0.79239,0.38487,0.86487,0.20271,0.75676,0.37838,g
1,0.97266,0.48242,0,0.33399,0,0.49219,0.98633,0.50586,0.9668,0.49024,0,0.58203,0,0.49805,0.97657,0.48242,0.96094,0.48633,0.0039,0.5586,0.0332,0.67383,0.97852,0.49805,0.9102,0.56879,0.95117,0.4668,0,0.40625,0,0.32813,b
1,0.97601,0.51127,0.96879,0.49364,0.96763,0.50607,0.98353,0.49133,0.98468,0.5026,0.97833,0.48468,0.9763,0.49798,0.9974,0.48671,0.99885,0.50896,0.96792,0.47515,0.96908,0.48815,0.98526,0.47775,0.98107,0.49177,0.987,0.50954,0.97717,0.48295,0.97919,0.50405,g
1,1,0.47236,1,0,0.75,0.44445,0.68056,0.38889,1,0.37144,0.58334,0.44445,1,0.3267,1,0.30574,1,0.28569,0.5,0.375,1,0.24833,1,0.36111,1,0.21454,1,0.36111,1,0.18422,1,0.17033,b
1,0.65517,0.44828,0.62069,0.44828,0.60345,0.46552,0.53703,0.47285,0.51825,0.48156,0.50854,0.48809,0.50371,0.49259,0.50141,0.49554,0.50039,0.49739,0.49999,0.49851,0.49986,0.49917,0.49985,0.49955,0.49988,0.49976,0.49991,0.49988,0.49994,0.49994,0.49996,0.49997,g
1,0.81373,0.46079,0.86275,0.5,0.80392,0.46079,0.81373,0.44118,0.84314,0.44118,0.83333,0.43138,0.82353,0.45098,0.77451,0.44118,0.77451,0.39216,0.79412,0.40196,0.83333,0.38236,0.72549,0.37255,0.76205,0.37666,0.78432,0.34313,0.71569,0.39216,0.7353,0.36275,b
1,0.625,0.58334,0.73334,0.63334,0.59518,0.61983,0.53883,0.5997,0.50535,0.57461,0.48817,0.55094,0.48158,0.53159,0.48117,0.51729,0.48385,0.50766,0.48763,0.50179,0.49137,0.49864,0.49452,0.49731,0.4969,0.49707,0.49853,0.4974,0.49956,0.49796,0.50013,0.49855,g
1,0.17188,0.57813,0.53125,0.5,0.5,0.53125,0.8125,0.53125,0.59375,0.5,0.48438,0.54688,0.53125,0.5,0.57813,0.42188,0.71875,0.3125,0.5,0.45313,0.5,0.5,0.51563,0.26563,0.51563,0.5,0.14063,0.51563,0.48438,0.5,0.5,0.54688,b
1,1,0.4946,1,0.48649,1,0.46757,0.97568,0.49189,0.9946,0.48379,0.9946,0.54325,1,0.46757,0.97568,0.54595,0.98919,0.4973,1,0.53243,1,0.52162,0.98919,0.54595,0.99278,0.50626,1,0.48379,1,0.51351,1,0.46487,g
1,0.92636,0.52713,1,0.54035,1,1,0.95737,0.49613,0.91861,0.51938,1,0.63577,1,1,0.90698,0.52326,0.95349,0.55814,1,0.75335,1,0,0.9031,0.51938,1,0.85807,0.92248,0.53489,1,0.93659,1,1,b
1,0.95187,0.49198,1,0.54011,1,0.50802,0.96524,0.50268,0.96792,0.49198,1,0.5,1,0.53209,1,0.52407,0.95722,0.52139,0.98396,0.5107,0.99465,0.49198,0.98129,0.52674,0.98487,0.52226,0.9385,0.50535,1,0.54546,0.98931,0.53209,g
1,0.3975,0.64375,0.615,0.55,0.64125,0.65875,0.66125,0.675,0.68143,0.32692,0.54625,0.6375,0.4525,0.605,0.45625,0.6175,0.32907,0.65704,0.26,0.46,0.64954,0.66588,0.21,0.38,0.66095,0.35762,0.265,0.5925,0.36448,0.34386,0.70223,0.51525,b
1,0.8,0.51667,0.81667,0.53334,0.85,0.53334,0.85,0.5,0.81667,0.5,0.9,0.5,0.86667,0.5,0.85,0.55,0.83333,0.55,0.86667,0.48334,0.88334,0.5,0.81667,0.56667,0.82966,0.55084,0.8,0.56667,0.8,0.58334,0.81667,0.58334,g
1,0.52933,0.49581,0.53352,0.50419,0.5,0.49442,0.5028,0.48045,0.50838,0.46229,0.49721,0.52654,0.53213,0.48324,0.5,0.54749,0.46788,0.53771,0.47626,0.51257,0.51397,0.49721,0.50419,0.5028,0.55168,0.49581,0.51537,0.49861,0.52235,0.5,0.52375,0.48324,b
1,0.97327,0.64356,0.86277,0.83624,0.73782,0.91228,0.50634,0.94555,0.37565,0.92238,0.26178,0.7804,0.1206,0.70872,0.16773,0.53604,0.17287,0.40238,0.23762,0.28,0.34574,0.22456,0.47941,0.17604,0.58043,0.2179,0.68376,0.2905,0.7303,0.38733,0.75188,0.4701,g
1,0.5273,0.50719,0.48707,0.52299,0.50719,0.52299,0.46121,0.50431,0.50862,0.46696,0.48132,0.52155,0.45834,0.47701,0.45259,0.54023,0.47989,0.52586,0.51006,0.5115,0.48132,0.49426,0.51581,0.49569,0.50431,0.50862,0.51293,0.50575,0.51293,0.50575,0.47701,0.49713,b
1,0.86207,0.49458,0.89852,0.50542,0.9,0.50099,0.89508,0.50542,0.89212,0.49508,0.91675,0.51626,0.92562,0.50838,0.9005,0.49606,0.89556,0.48522,0.87981,0.51675,0.87389,0.52759,0.86306,0.49261,0.89021,0.50306,0.87045,0.47488,0.91478,0.51478,0.89508,0.50394,g
1,0.51926,0.51284,0.50214,0.5,0.50999,0.49002,0.5107,0.47504,0.47575,0.49358,0.50714,0.48859,0.5,0.4836,0.47646,0.48574,0.49144,0.51783,0.5107,0.50214,0.52568,0.48859,0.52568,0.50927,0.51997,0.50785,0.50999,0.50357,0.48716,0.49073,0.49287,0.50999,b
1,0.73545,0.61376,0.71164,0.66799,0.62831,0.7381,0.50926,0.74736,0.48942,0.76984,0.32937,0.65609,0.29365,0.6627,0.24206,0.53439,0.25,0.4418,0.42593,0.42725,0.42593,0.30953,0.3836,0.50133,0.51787,0.3413,0.57937,0.39153,0.62434,0.37831,0.6336,0.52117,g
1,0.54348,0.50343,0.5698,0.47941,0.55263,0.45881,0.56293,0.46911,0.61671,0.49428,0.56179,0.5389,0.57323,0.4325,0.64531,0.47598,0.59497,0.53662,0.55835,0.5,0.55607,0.49886,0.57552,0.44852,0.54234,0.50687,0.55607,0.46682,0.54806,0.46339,0.55835,0.46568,b
1,0.97167,0.69287,0.74132,0.82267,0.60786,0.88757,0.2203,0.8245,0.13163,0.71024,0.11974,0.5,0.18647,0.34461,0.30805,0.18922,0.43602,0.15357,0.74955,0.1819,0.85741,0.3117,0.86929,0.47258,0.80049,0.65192,0.72761,0.80256,0.51371,0.77239,0.39214,0.75229,g
1,0.50988,0.50353,0.52045,0.49577,0.51058,0.50564,0.50564,0.52186,0.50141,0.50071,0.50988,0.48449,0.49013,0.53033,0.47955,0.5134,0.48801,0.49789,0.52186,0.48731,0.50917,0.5,0.5,0.49366,0.50917,0.49436,0.50282,0.49225,0.49154,0.48801,0.50353,0.5,b
1,0.92868,0.50038,0.90964,0.47162,0.88761,0.47909,0.92159,0.54519,0.93129,0.55975,0.94026,0.46938,0.89171,0.51755,0.9186,0.46602,0.91785,0.42905,0.94063,0.50598,0.95258,0.5112,0.89843,0.49029,0.91192,0.48161,0.94063,0.46789,0.86968,0.49029,0.89545,0.45407,g
1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,b
1,0.92605,0.69626,0.69444,0.88216,0.54429,0.99452,0.28688,0.94372,0.11885,0.7499,0.03454,0.55384,0.0705,0.34478,0.16985,0.22369,0.4037,0.06969,0.64222,0.09752,0.82325,0.32385,0.88907,0.38338,0.85849,0.60672,0.68915,0.79155,0.59834,0.83158,0.44393,0.82467,g
1,1,1,1,0.75625,0.8125,0,1,1,0.5125,0.51563,1,1,0.5,0.5,1,0,1,1,1,1,0.65625,1,1,1,1,1,1,1,0.02813,1,0.5,0.5,b
1,1,0.77451,0.81373,1,0.50981,1,0.2549,0.96079,0.08824,0.79412,0,0.55883,0.01961,0.33334,0.17647,0.15686,0.38236,0.06862,0.67647,0,0.87255,0.13726,0.96079,0.39216,0.96437,0.60938,0.86275,0.78432,0.61765,0.95098,0.44118,0.95098,g
1,0.5,0.5,0,0,0,1,0.5,0.5,0,1,1,1,1,0,0.5,0.5,0.5,0.5,0,0,0,1,1,0.71875,1,0,0.5,0.5,0,0,0,1,b
1,0.72222,0.72222,0.76848,0.95382,0.38889,1,0.33334,0.94445,0,0.66667,0,0.44445,0,0.38889,0.16667,0.11111,0.77778,0,0.38889,0.11111,0.88889,0.38889,0.66667,0.5,0.9606,0.7251,0.78727,0.92177,0.61111,1,0.22222,1,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,b
1,1,0.5,1,0.5,0.75,0.75,0.875,0.5,0.95601,0.56047,0.94534,0.57105,0.93461,0.58114,0.875,0.625,0.875,0.75,0.875,0.5,1,0.375,0.75,0.75,0.86972,0.63194,0.875,0.625,0.84818,0.64537,0.83747,0.65147,g
0,0,1,1,1,0.5,0.5,1,0,1,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,1,0,1,1,0,0,0.5,0.5,b
1,1,0.5,1,0.5,0.83333,0.55556,1,0.44445,0.94445,0.44445,1,0.38889,0.88889,0.5,0.88889,0.5,1,0.44445,0.88889,0.44445,0.83333,0.44445,0.83333,0.5,0.95174,0.47324,1,0.55556,0.94445,0.44445,1,0.5,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,1,0.875,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,0,0,0,1,1,0.5,0.5,b
1,1,0.72728,1,0.27273,1,0.54546,1,0.45455,1,0.5,1,0.36364,1,0.40909,1,0.54546,1,0.5,1,0.31818,1,0.54546,1,0.45455,1,0.47543,1,0.72728,1,0.36364,1,0.40909,g
1,0.81061,0.18182,0.5,0.5,0.5,0.5,0.67235,0.64394,0.71402,0.69697,0.46212,0.75947,0.68182,0.6572,0.23106,0.66478,0.56061,0.42614,0.50947,0.23296,0.21212,0.58902,0.64583,0.36364,0.62879,0.21212,0.71591,0.62121,0.59091,0.48864,0.58523,0.29167,b
1,1,0.55883,1,0.61765,1,0.70588,1,0.52941,1,0.61765,1,0.55883,1,0.7353,1,0.47059,1,0.44118,1,0.67647,1,0.70588,1,0.44118,1,0.60113,1,0.52941,1,0.67647,1,0.61765,g
1,0.5,0.5,0,0.18617,1,0.75532,0.5399,0.38298,0,0.31915,0.56383,0.20479,1,0,0.5,0.5,0.9149,0.46011,0.375,1,0.58511,0.14628,0.5,0.5,0.40426,0.26596,0.3883,0.25532,0.87234,0.95213,0.16224,0.72873,b
1,0.95833,0.64583,0.91667,0.41667,0.85417,0.625,0.9375,0.45834,0.95833,0.52084,0.91667,0.5625,0.85417,0.5,0.9375,0.52084,1,0.54167,0.83333,0.45834,0.875,0.58334,0.91667,0.4375,0.91898,0.52752,1,0.60417,0.85417,0.5,0.85417,0.52084,g
1,0.59295,0.41667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55769,0.40465,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47436,0.46715,0.53927,0.54487,0.58654,0.44552,0.5625,0.54808,0.51282,0.47596,0.58414,0.59776,b
1,1,0.45909,1,0.44337,0.99623,0.35099,1,0.33463,0.98331,0.32859,0.92894,0.26368,0.95952,0.25915,0.86542,0.17388,0.84065,0.18228,0.91225,0.10842,0.79415,0.12608,0.83516,0.01852,0.74379,0.07166,0.68971,0.08054,0.62058,0.05577,0.64611,0.0519,g
1,1,1,0,1,0,0.08772,0.67325,0.60526,0.73026,0.53509,0.61404,0.52851,0.67544,0.67325,0.86404,0.48027,0.61404,0.76535,0.5,0.5,0.35088,0.41886,1,0.16667,1,0,1,0.3772,0.67544,0.60088,0.91447,0.53948,b
1,1,0.62039,0.99907,0.50185,0.90122,0.34934,0.9496,0.38257,0.85322,0.37962,0.86928,0.34731,0.85746,0.31961,0.73597,0.19405,0.70237,0.22471,0.80521,0.30336,0.76588,0.3366,0.61983,0.23929,0.64604,0.25805,0.56389,0.30429,0.57828,0.24336,0.59177,0.26699,g
0,0,1,1,0,0.5,0.5,0.5,0.5,1,0,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,1,1,0,1,1,0,0,1,0,0,0.5,0.5,b
1,0.96124,0.40276,0.98209,0.41163,0.93512,0.38699,0.90851,0.36465,0.89636,0.35545,0.85151,0.25181,0.81669,0.25016,0.68627,0.14636,0.63535,0.13946,0.70253,0.22914,0.66755,0.20154,0.57375,0.182,0.54656,0.20205,0.46419,0.22536,0.4908,0.22963,0.46272,0.26051,g
1,0,0,0.24653,1,1,0,1,0.7691,0.5,0.5,0.61979,0,1,1,0.5,0.5,1,1,1,1,0.5,0.5,0.14236,1,0.66667,0,1,0,0.84896,0,0.73785,1,b
1,0.92089,0.7173,0.75,0.8808,0.54958,0.9673,0.31118,0.94093,0.13819,0.80591,0.03059,0.59705,0.06645,0.37237,0.18566,0.17194,0.37448,0.07173,0.58123,0.06751,0.75739,0.16561,0.87448,0.35549,0.88969,0.53967,0.82068,0.71414,0.65718,0.81224,0.49789,0.84705,g
1,1,1,0.5,0.5,1,0,0,0,1,1,1,0,0.5,0.5,1,0,1,1,0.5,0.5,1,0,0,0,1,1,0,1,0,1,0.5,0.5,b
1,1,0.81774,1,1,0.88562,1,0.33334,1,0,1,0.5,1,0,1,0,0.5,0,0.16667,0,0.03732,0,0.33334,0.33334,0,0.59618,0,1,0,0.5,0,1,0.16667,g
0,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,1,0.5,0.5,0,0,0,1,0.5,0.5,1,0,1,1,1,0,1,1,0.5,0.5,b
1,1,0.53422,1,0.57106,1,0.61054,1,0.4375,1,0.69748,1,0.74491,1,0.79493,0.3125,1,1,0.5,1,0.96001,1,1,1,1,1,1,1,0.625,1,1,1,1,g
0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0,0,0.5,0.5,1,1,1,0,1,0,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.82474,0.46052,0.79132,0.4281,0.43436,0.39308,0.64898,0.52202,0.69048,0.36831,0.64466,0.34002,0.5173,0.40527,0.60135,0.35279,0.57598,0.35474,0.54757,0.34238,0.53278,0.36603,0.51502,0.37438,0.49977,0.38395,0.48694,0.39436,0.47642,0.40525,0.50668,0.364,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.33334,0.58334,0.63021,0.5,0.5,0.5,0.5,0.5,0.5,0.40104,0.39063,0.41667,0.95313,0,0.75,0.52084,0.875,0.38542,0,0.4375,0.36459,0.40104,0.03125,b
1,1,0.52575,0.99682,0.55062,0.98071,0.57378,0.97757,0.36752,0.83013,0.77351,0.90213,0.62641,0.86891,0.6369,0.83387,0.64357,0.79808,0.64652,0.76247,0.646,0.72791,0.64238,0.69512,0.63613,0.66465,0.62777,0.63691,0.61784,0.61214,0.60689,0.59043,0.59542,g
1,1,0.45238,0,0,0,0,1,0.65873,0.90675,0.88095,0,0,0,1,0.73682,1,1,1,0.8442,0,0,0,0.91469,0.68254,1,1,1,0.75397,0,0.3373,0,0.86416,b
1,0.96835,0.49905,0.80381,0.71602,0.96157,0.29936,0.96562,0.58414,0.98099,0.54531,0.99838,0.54086,0.95793,0.52549,0.92314,0.37338,0.9369,0.42759,0.92436,0.63067,0.87541,0.4818,0.92274,0.48706,0.93647,0.48849,0.99272,0.54693,0.89159,0.44903,0.92921,0.42638,g
